DateTime,open,high,low,close,close_moving_avg,std,upper_bb,lower_bb
2025-02-18 12:21:00,2287355,2287355,2286230,2286445,2285443.5,1100.5502212402366,2287644.6004424803,2283242.3995575197
2025-02-18 12:22:00,2286415,2286785,2286095,2286745,2285534.25,1130.4054640508982,2287795.0609281017,2283273.4390718983
2025-02-18 12:23:00,2286700,2286800,2286190,2286190,2285626.25,1103.506224196459,2287833.262448393,2283419.237551607
2025-02-18 12:24:00,2286180,2286190,2285490,2285965,2285715.25,1051.7134828451299,2287818.67696569,2283611.82303431
2025-02-18 12:25:00,2285895,2286160,2285445,2285715,2285825.5,915.0695975822186,2287655.6391951647,2283995.3608048353
2025-02-18 12:26:00,2285750,2286205,2285250,2286075,2285952.0,741.6631381729321,2287435.3262763456,2284468.6737236544
2025-02-18 12:27:00,2286105,2286865,2285750,2286665,2286069.25,649.7454461056507,2287368.7408922114,2284769.7591077886
2025-02-18 12:28:00,2286595,2287270,2286305,2287095,2286195.75,584.4729407074864,2287364.695881415,2285026.804118585
2025-02-18 12:29:00,2287105,2287595,2286685,2287475,2286321.0,576.323648106351,2287473.6472962126,2285168.3527037874
2025-02-18 12:30:00,2287455,2288245,2287050,2287640,2286430.25,609.6558023726172,2287649.561604745,2285210.938395255
2025-02-18 12:31:00,2287725,2288350,2287345,2287920,2286555.5,646.3173002711289,2287848.1346005425,2285262.8653994575
2025-02-18 12:32:00,2287930,2289125,2287560,2289075,2286725.25,825.318877766746,2288375.8877555337,2285074.6122444663
2025-02-18 12:33:00,2288940,2289840,2288610,2289085,2286848.5,978.5974119805469,2288805.6948239612,2284891.3051760388
2025-02-18 12:34:00,2288985,2289655,2288635,2289505,2286998.5,1139.8154282709456,2289278.130856542,2284718.869143458
2025-02-18 12:35:00,2289465,2290035,2289185,2289895,2287176.75,1297.6043462750315,2289771.95869255,2284581.54130745
2025-02-18 12:36:00,2289735,2290215,2289375,2289495,2287346.75,1369.1692400477411,2290085.0884800954,2284608.4115199046
2025-02-18 12:37:00,2289355,2290825,2289105,2290555,2287578.0,1501.4733115381453,2290580.946623076,2284575.053376924
2025-02-18 12:38:00,2290510,2290955,2288955,2289025,2287728.0,1487.9519658341662,2290703.9039316685,2284752.0960683315
2025-02-18 12:39:00,2288915,2289160,2288515,2288775,2287832.0,1484.63747125378,2290801.2749425075,2284862.7250574925
2025-02-18 12:40:00,2288715,2289035,2288180,2288835,2287908.75,1495.3259414090355,2290899.401882818,2284918.098117182
2025-02-18 12:41:00,2288730,2289180,2288345,2288475,2288010.25,1459.1999204676997,2290928.6498409356,2285091.8501590644
2025-02-18 12:42:00,2288385,2288640,2287900,2288285,2288087.25,1429.2448088701942,2290945.7396177403,2285228.7603822597
2025-02-18 12:43:00,2288265,2288265,2287625,2288145,2288185.0,1357.7215821865113,2290900.443164373,2285469.556835627
2025-02-18 12:44:00,2288120,2288545,2287685,2287765,2288275.0,1258.8789917174945,2290792.757983435,2285757.242016565
2025-02-18 12:45:00,2287705,2288220,2287425,2287765,2288377.5,1114.6659872607968,2290606.8319745217,2286148.1680254783
2025-02-18 12:46:00,2287835,2288640,2287510,2288185,2288483.0,976.569452079593,2290436.138904159,2286529.861095841
2025-02-18 12:47:00,2288150,2288545,2287910,2288335,2288566.5,879.5155664211657,2290325.5311328424,2286807.4688671576
2025-02-18 12:48:00,2288295,2289220,2288080,2289210,2288672.25,818.2948815409293,2290308.8397630816,2287035.6602369184
2025-02-18 12:49:00,2288905,2289085,2288365,2288580,2288727.5,769.0245016959534,2290265.549003392,2287189.450996608
2025-02-18 12:50:00,2288565,2288630,2287635,2287635,2288727.25,769.3973632849037,2290266.0447265697,2287188.4552734303
2025-02-18 12:51:00,2287735,2288185,2286740,2286800,2288671.25,865.9462044177722,2290403.1424088357,2286939.3575911643
2025-02-18 12:52:00,2286715,2287435,2285660,2285660,2288500.5,1089.8791579553883,2290680.2583159106,2286320.7416840894
2025-02-18 12:53:00,2285645,2286005,2285435,2285760,2288334.25,1239.3719493943413,2290812.9938987885,2285855.5061012115
2025-02-18 12:54:00,2285805,2285805,2285130,2285430,2288130.5,1365.3329071572957,2290861.1658143145,2285399.8341856855
2025-02-18 12:55:00,2285360,2286145,2285050,2285875,2287929.5,1387.6209288215007,2290704.741857643,2285154.258142357
2025-02-18 12:56:00,2285920,2285920,2284530,2284530,2287681.25,1529.6644583899117,2290740.5789167797,2284621.9210832203
2025-02-18 12:57:00,2284490,2284540,2283995,2284330,2287370.0,1547.3661833132137,2290464.7323666266,2284275.2676333734
2025-02-18 12:58:00,2284410,2285295,2284050,2285245,2287181.0,1565.326264964479,2290311.652529929,2284050.347470071
2025-02-18 12:59:00,2285240,2286085,2285125,2285855,2287035.0,1544.8692671646133,2290124.7385343295,2283945.2614656705
2025-02-18 13:00:00,2285795,2286005,2285340,2285410,2286863.75,1524.5343335617908,2289912.8186671236,2283814.6813328764
2025-02-18 13:01:00,2285340,2285345,2284370,2285110,2286695.5,1523.0379094698826,2289741.5758189396,2283649.4241810604
2025-02-18 13:02:00,2285215,2286140,2285110,2285630,2286562.75,1492.6058765225964,2289547.961753045,2283577.538246955
2025-02-18 13:03:00,2285735,2286805,2285410,2286055,2286458.25,1448.5103736700569,2289355.2707473403,2283561.2292526597
2025-02-18 13:04:00,2286155,2286865,2286155,2286655,2286402.75,1416.7229374782937,2289236.1958749564,2283569.3041250436
2025-02-18 13:05:00,2286585,2286585,2285670,2285700,2286299.5,1387.1571648512545,2289073.8143297024,2283525.1856702976
2025-02-18 13:06:00,2285680,2286320,2285405,2286300,2286205.25,1314.4365162537663,2288834.1230325075,2283576.3769674925
2025-02-18 13:07:00,2286335,2287260,2286065,2287005,2286138.75,1232.0809045112755,2288602.9118090225,2283674.5881909775
2025-02-18 13:08:00,2286995,2287115,2286645,2286955,2286026.0,1021.3994527624399,2288068.798905525,2283983.201094475
2025-02-18 13:09:00,2286840,2287085,2286490,2286840,2285939.0,852.5559095716408,2287644.1118191434,2284233.8881808566
2025-02-18 13:10:00,2286890,2287720,2286665,2287440,2285929.25,833.0307301454006,2287595.3114602906,2284263.1885397094
2025-02-18 13:11:00,2287490,2287980,2287245,2287980,2285988.25,933.6575995278248,2287855.5651990557,2284120.9348009443
2025-02-18 13:12:00,2287985,2287985,2286775,2287080,2286059.25,960.9743890000092,2287981.198778,2284137.301222
2025-02-18 13:13:00,2287070,2287070,2286260,2286605,2286101.5,965.6891457989683,2288032.878291598,2284170.121708402
2025-02-18 13:14:00,2286580,2287135,2286330,2286840,2286172.0,965.5546537984372,2288103.109307597,2284240.890692403
2025-02-18 13:15:00,2286900,2287555,2286525,2287185,2286237.5,988.5069815786388,2288214.5139631573,2284260.4860368427
2025-02-18 13:16:00,2287205,2288130,2287175,2287895,2286405.75,968.7583955483994,2288343.266791097,2284468.233208903
2025-02-18 13:17:00,2287915,2288265,2287605,2287990,2286588.75,899.201217161937,2288387.152434324,2284790.347565676
2025-02-18 13:18:00,2287990,2288235,2287490,2288145,2286733.75,904.9118523505397,2288543.573704701,2284923.926295299
2025-02-18 13:19:00,2288130,2288720,2287970,2288260,2286854.0,941.0654655891294,2288736.130931178,2284971.869068822
2025-02-18 13:20:00,2288270,2288770,2287580,2287940,2286980.5,906.1397301324365,2288792.779460265,2285168.220539735
2025-02-18 13:21:00,2287950,2288270,2287335,2288145,2287132.25,827.088226375327,2288786.426452751,2285478.073547249
2025-02-18 13:22:00,2288195,2288910,2287900,2287970,2287249.25,766.6987931853287,2288782.647586371,2285715.852413629
2025-02-18 13:23:00,2287970,2288725,2287750,2288390,2287366.0,752.930415459814,2288871.86083092,2285860.13916908
2025-02-18 13:24:00,2288410,2288865,2288115,2288635,2287465.0,784.051555768782,2289033.1031115376,2285896.8968884624
2025-02-18 13:25:00,2288690,2288770,2288205,2288425,2287601.25,692.633941064076,2288986.5178821282,2286215.9821178718
2025-02-18 13:26:00,2288430,2288495,2287780,2287920,2287682.25,623.7502768680021,2288929.750553736,2286434.749446264
2025-02-18 13:27:00,2287870,2289445,2287515,2289300,2287797.0,699.1468485144085,2289195.293697029,2286398.706302971
2025-02-18 13:28:00,2289305,2289490,2288895,2289060,2287902.25,723.7320582255674,2289349.7141164513,2286454.7858835487
2025-02-18 13:29:00,2289150,2289480,2288600,2288895,2288005.0,710.7446058430677,2289426.489211686,2286583.510788314
2025-02-18 13:30:00,2288895,2289425,2288720,2289425,2288104.25,764.2734337768994,2289632.7968675536,2286575.7031324464
2025-02-18 13:31:00,2289380,2290260,2289055,2289870,2288198.75,859.0690723398399,2289916.88814468,2286480.61185532
2025-02-18 13:32:00,2289800,2289800,2288750,2289075,2288298.5,837.8922490695496,2289974.2844981393,2286622.7155018607
2025-02-18 13:33:00,2288975,2289235,2288400,2289035,2288420.0,751.0851798342261,2289922.1703596683,2286917.8296403317
2025-02-18 13:34:00,2289105,2289725,2288735,2289595,2288557.75,696.7282091078573,2289951.2064182158,2287164.2935817842
2025-02-18 13:35:00,2289535,2290585,2289370,2290475,2288722.25,742.4487843391234,2290207.147568678,2287237.352431322
2025-02-18 13:36:00,2290480,2291015,2290200,2290895,2288872.25,860.2286645197338,2290592.7073290395,2287151.7926709605
2025-02-18 13:37:00,2291085,2291800,2290675,2291355,2289040.5,996.8211316075235,2291034.142263215,2287046.857736785
2025-02-18 13:38:00,2291270,2291330,2290015,2290175,2289142.0,1004.1629140199228,2291150.32582804,2287133.67417196
2025-02-18 13:39:00,2290170,2290170,2288665,2289125,2289185.25,982.5711103224827,2291150.3922206447,2287220.1077793553
2025-02-18 13:40:00,2289085,2289935,2288695,2289640,2289270.25,941.8661137943413,2291153.9822275885,2287386.5177724115
2025-02-18 13:41:00,2289590,2290595,2289190,2290360,2289381.0,932.7711966294014,2291246.542393259,2287515.457606741
2025-02-18 13:42:00,2290250,2290805,2290025,2290510,2289508.0,902.9868565799669,2291313.97371316,2287702.02628684
2025-02-18 13:43:00,2290475,2290870,2290245,2290555,2289616.25,891.6054045185416,2291399.460809037,2287833.039190963
2025-02-18 13:44:00,2290555,2291960,2290295,2291960,2289782.5,1002.1496631574786,2291786.799326315,2287778.200673685
2025-02-18 13:45:00,2292020,2293430,2291695,2292145,2289968.5,1079.192071094855,2292126.8841421898,2287810.1158578102
2025-02-18 13:46:00,2292280,2292455,2291885,2292255,2290185.25,1081.4360275010051,2292348.122055002,2288022.377944998
2025-02-18 13:47:00,2292155,2292300,2290600,2290785,2290259.5,1068.3569529635495,2292396.2139059273,2288122.7860940727
2025-02-18 13:48:00,2290840,2291000,2290290,2290400,2290326.5,1030.5212018035384,2292387.542403607,2288265.457596393
2025-02-18 13:49:00,2290450,2291205,2289890,2291170,2290440.25,988.9128467257443,2292418.0756934513,2288462.4243065487
2025-02-18 13:50:00,2291125,2291560,2290640,2291010,2290519.5,966.526471986565,2292452.5529439733,2288586.4470560267
2025-02-18 13:51:00,2290955,2291210,2290675,2291095,2290580.75,962.0048623896472,2292504.7597247795,2288656.7402752205
2025-02-18 13:52:00,2291050,2292045,2290730,2291690,2290711.5,923.5188710910699,2292558.537742182,2288864.462257818
2025-02-18 13:53:00,2291680,2292400,2291470,2291875,2290853.5,868.8969110909782,2292591.293822182,2289115.706177818
2025-02-18 13:54:00,2291805,2292020,2291485,2291725,2290960.0,836.4555545484965,2292632.911109097,2289287.088890903
2025-02-18 13:55:00,2291725,2292550,2291570,2292470,2291059.75,892.64166647934,2292845.033332959,2289274.466667041
2025-02-18 13:56:00,2292410,2292995,2291885,2291960,2291113.0,913.8112784540124,2292940.622556908,2289285.377443092
2025-02-18 13:57:00,2291945,2291945,2290665,2290855,2291088.0,913.6816789913738,2292915.3633579826,2289260.6366420174
2025-02-18 13:58:00,2290895,2291850,2290700,2291080,2291133.25,888.1386138247815,2292909.5272276495,2289356.9727723505
2025-02-18 13:59:00,2291075,2291860,2290835,2291490,2291251.5,753.991309455896,2292759.4826189117,2289743.5173810883
2025-02-18 14:00:00,2291510,2292175,2291215,2291540,2291346.5,653.2249954916103,2292652.949990983,2290040.050009017
2025-02-18 14:01:00,2291470,2292020,2290980,2291895,2291423.25,620.5775641739527,2292664.4051283477,2290182.0948716523
2025-02-18 14:02:00,2291860,2292610,2291525,2291825,2291489.0,587.507222798397,2292664.014445597,2290313.985554403
2025-02-18 14:03:00,2291775,2292535,2291525,2292330,2291577.75,572.8747337110578,2292723.4994674223,2290432.0005325777
2025-02-18 14:04:00,2292350,2292600,2292040,2292195,2291589.5,583.4401155382202,2292756.3802310764,2290422.6197689236
2025-02-18 14:05:00,2292225,2292225,2289785,2289850,2291474.75,685.2419376804846,2292845.233875361,2290104.266124639
2025-02-18 14:06:00,2289795,2290235,2289145,2289985,2291361.25,735.3657790144821,2292831.981558029,2289890.518441971
2025-02-18 14:07:00,2289990,2289990,2289215,2289230,2291283.5,869.475189560562,2293022.450379121,2289544.549620879
2025-02-18 14:08:00,2289340,2290165,2289000,2289955,2291261.25,898.4839204244977,2293058.217840849,2289464.282159151
2025-02-18 14:09:00,2289915,2291650,2289745,2291510,2291278.25,899.8819732540996,2293078.013946508,2289478.486053492
2025-02-18 14:10:00,2291520,2292290,2291240,2292050,2291330.25,913.5103995019547,2293157.270799004,2289503.229200996
2025-02-18 14:11:00,2291970,2292815,2291675,2292640,2291407.5,956.8664593614142,2293321.232918723,2289493.767081277
2025-02-18 14:12:00,2292655,2293260,2292345,2293130,2291479.5,1030.5796784734425,2293540.659356947,2289418.340643053
2025-02-18 14:13:00,2293165,2293165,2292145,2292315,2291501.5,1044.074886403876,2293589.649772808,2289413.350227192
2025-02-18 14:14:00,2292310,2292815,2292040,2292085,2291519.5,1051.2097041520685,2293621.919408304,2289417.080591696
2025-02-18 14:15:00,2292105,2292150,2291580,2291725,2291482.25,1028.7146745221223,2293539.6793490443,2289424.8206509557
2025-02-18 14:16:00,2291730,2292755,2291400,2292380,2291503.25,1043.1660752365979,2293589.5821504733,2289416.9178495267
2025-02-18 14:17:00,2292430,2292755,2291055,2291195,2291520.25,1034.7825540705346,2293589.815108141,2289450.684891859
2025-02-18 14:18:00,2291320,2291830,2290970,2291155,2291524.0,1033.2378846683869,2293590.475769337,2289457.524230663
2025-02-18 14:19:00,2291455,2291940,2291020,2291525,2291525.75,1033.2069072340294,2293592.163814468,2289459.336185532
2025-02-18 14:20:00,2291570,2292335,2291350,2291825,2291540.0,1035.3768701087097,2293610.7537402175,2289469.2462597825
2025-02-18 14:21:00,2291855,2292565,2291705,2292165,2291553.5,1041.9883573439379,2293637.476714688,2289469.523285312
2025-02-18 14:22:00,2292220,2292715,2292055,2292155,2291570.0,1049.1023732085894,2293668.2047464172,2289471.7952535828
2025-02-18 14:23:00,2292185,2292525,2291760,2292415,2291574.25,1052.5098761873421,2293679.269752375,2289469.230247625
2025-02-18 14:24:00,2292430,2292770,2292165,2292585,2291593.75,1068.1130373347773,2293729.9760746695,2289457.5239253305
2025-02-18 14:25:00,2292650,2293090,2292370,2292765,2291739.5,1015.2195769742935,2293769.939153949,2289709.060846051
2025-02-18 14:26:00,2292705,2293285,2292510,2293205,2291900.5,976.9378852194704,2293854.375770439,2289946.624229561
2025-02-18 14:27:00,2293140,2293240,2292650,2292980,2292088.0,776.7804675292755,2293641.5609350586,2290534.4390649414
2025-02-18 14:28:00,2293045,2293360,2292800,2292930,2292236.75,614.7791109506738,2293466.3082219013,2291007.1917780987
2025-02-18 14:29:00,2292810,2294035,2292675,2293515,2292337.0,652.3588776596062,2293641.717755319,2291032.282244681
2025-02-18 14:30:00,2293500,2294765,2293365,2294750,2292472.0,841.7266089465683,2294155.453217893,2290788.546782107
2025-02-18 14:31:00,2294735,2295270,2293635,2293710,2292525.5,885.8164536019066,2294297.132907204,2290753.867092796
2025-02-18 14:32:00,2293640,2293850,2293050,2293305,2292534.25,892.9376046441591,2294320.125209288,2290748.374790712
2025-02-18 14:33:00,2293390,2294180,2293160,2293505,2292593.75,916.885280948079,2294427.5205618963,2290759.9794381037
2025-02-18 14:34:00,2293465,2293505,2292725,2292725,2292625.75,909.3321363554162,2294444.4142727107,2290807.0857272893
2025-02-18 14:35:00,2292705,2293300,2292480,2293050,2292692.0,888.2765690684903,2294468.553138137,2290915.446861863
2025-02-18 14:36:00,2293030,2293520,2292610,2293395,2292742.75,898.4496515186531,2294539.649303037,2290945.850696963
2025-02-18 14:37:00,2293400,2294025,2292860,2292950,2292830.5,821.7582241423285,2294474.0164482845,2291186.9835517155
2025-02-18 14:38:00,2293005,2293210,2292565,2293045,2292925.0,721.4951580960761,2294367.990316192,2291482.009683808
2025-02-18 14:39:00,2293045,2293560,2292680,2293190,2293008.25,643.2713984808064,2294294.7927969615,2291721.7072030385
2025-02-18 14:40:00,2293045,2294335,2292855,2293865,2293110.25,606.4575200971456,2294323.1650401945,2291897.3349598055
2025-02-18 14:41:00,2293890,2294340,2293070,2293355,2293169.75,565.853977349616,2294301.457954699,2292038.042045301
2025-02-18 14:42:00,2293155,2293965,2292855,2293620,2293243.0,520.5927795344924,2294284.185559069,2292201.814440931
2025-02-18 14:43:00,2293795,2294740,2293550,2294505,2293347.5,554.3120439819396,2294456.1240879637,2292238.8759120363
2025-02-18 14:44:00,2294430,2294840,2293900,2294605,2293448.5,590.8893831810336,2294630.278766362,2292266.721233638
2025-02-18 14:45:00,2294390,2295075,2294355,2294705,2293545.5,630.6761200642048,2294806.8522401284,2292284.1477598716
2025-02-18 14:46:00,2294570,2295225,2294425,2294575,2293614.0,665.2019875261359,2294944.4039750523,2292283.5960249477
2025-02-18 14:47:00,2294640,2294720,2294080,2294315,2293680.75,665.2151907452192,2295011.1803814904,2292350.3196185096
2025-02-18 14:48:00,2294320,2294995,2294040,2294720,2293770.25,679.1606177739046,2295128.571235548,2292411.928764452
2025-02-18 14:49:00,2294695,2295070,2294370,2295070,2293848.0,735.1054346134243,2295318.210869227,2292377.789130773
2025-02-18 14:50:00,2294945,2295935,2294635,2295670,2293894.0,818.5667834364834,2295531.133566873,2292256.866433127
2025-02-18 14:51:00,2295625,2295780,2294675,2295010,2293959.0,854.033156017453,2295667.066312035,2292250.933687965
2025-02-18 14:52:00,2294920,2295645,2294610,2295355,2294061.5,893.5162649821604,2295848.532529964,2292274.467470036
2025-02-18 14:53:00,2295410,2296405,2295095,2296250,2294198.75,1007.1362148494999,2296213.022429699,2292184.477570301
2025-02-18 14:54:00,2296290,2296655,2295465,2295495,2294337.25,983.9989235650435,2296305.24784713,2292369.25215287
2025-02-18 14:55:00,2295380,2295565,2294910,2295195,2294444.5,952.7106756918199,2296349.9213513834,2292539.0786486166
2025-02-18 14:56:00,2295325,2295535,2294575,2294665,2294508.0,920.8697261989895,2296349.739452398,2292666.260547602
2025-02-18 14:57:00,2294645,2294645,2292715,2293130,2294517.0,905.5943090754281,2296328.188618151,2292705.811381849
2025-02-18 14:58:00,2293165,2293200,2292580,2293070,2294518.25,903.4703196117047,2296325.1906392234,2292711.3093607766
2025-02-18 14:59:00,2293000,2294155,2292670,2294150,2294566.25,853.2968185365216,2296272.843637073,2292859.656362927
2025-02-18 15:00:00,2294130,2294790,2293815,2294330,2294589.5,839.405961629587,2296268.3119232594,2292910.6880767406
2025-02-18 15:01:00,2294610,2296730,2294585,2295160,2294679.75,795.5806800188835,2296270.911360038,2293088.588639962
2025-02-18 15:02:00,2295210,2296225,2295210,2295970,2294797.25,804.3164391014024,2296405.882878203,2293188.617121797
2025-02-18 15:03:00,2296060,2296975,2295990,2296870,2294915.5,924.0299323007354,2296763.5598646016,2293067.4401353984
2025-02-18 15:04:00,2297080,2297080,2295790,2295790,2294974.75,940.9100787609857,2296856.570157522,2293092.929842478
2025-02-18 15:05:00,2295965,2296250,2295125,2295130,2294996.0,939.2950884339319,2296874.590176868,2293117.409823132
2025-02-18 15:06:00,2295255,2296035,2295190,2296035,2295069.0,961.3293975139557,2296991.658795028,2293146.341204972
2025-02-18 15:07:00,2296090,2296190,2295350,2295485,2295127.5,948.5452851039679,2297024.590570208,2293230.409429792
2025-02-18 15:08:00,2295530,2295870,2295505,2295815,2295182.25,955.3636328910884,2297092.977265782,2293271.522734218
2025-02-18 15:09:00,2295870,2296055,2294980,2295045,2295181.0,955.5345706920814,2297092.069141384,2293269.930858616
2025-02-18 15:10:00,2295040,2295560,2295040,2295560,2295175.5,952.8846785023583,2297081.2693570047,2293269.7306429953
2025-02-18 15:11:00,2295665,2295835,2295475,2295580,2295204.0,956.1925593333896,2297116.3851186666,2293291.6148813334
2025-02-18 15:12:00,2295645,2295815,2295395,2295805,2295226.5,965.1848745724762,2297156.869749145,2293296.130250855
2025-02-18 15:13:00,2295830,2295910,2295545,2295700,2295199.0,942.0464844929859,2297083.092968986,2293314.907031014
2025-02-18 15:14:00,2295690,2295775,2295260,2295375,2295193.0,940.4427848503979,2297073.885569701,2293312.114430299
2025-02-18 15:15:00,2295440,2295510,2294800,2295140,2295190.25,940.5170400528657,2297071.284080106,2293309.215919894
2025-02-18 15:16:00,2295210,2295210,2294090,2294165,2295165.25,961.6220876580949,2297088.4941753163,2293242.0058246837
2025-02-18 15:17:00,2294175,2294245,2293340,2293655,2295191.5,908.8585959139358,2297009.217191828,2293373.782808172
2025-02-18 15:18:00,2293710,2294105,2293680,2293750,2295225.5,835.0384485306968,2296895.5768970614,2293555.4231029386
2025-02-18 15:19:00,2293765,2293855,2293595,2293655,2295200.75,874.9740973599535,2296950.69819472,2293450.80180528
2025-02-18 15:20:00,2293695,2294005,2293540,2293950,2295181.75,898.6821857869819,2296979.114371574,2293384.385628426
2025-02-18 15:21:00,2294020,2294160,2293665,2293735,2295110.5,955.2085746321993,2297020.9171492644,2293200.0828507356
2025-02-18 15:22:00,2293670,2293750,2293190,2293240,2294974.0,1018.8597858175356,2297011.719571635,2292936.280428365
2025-02-18 15:23:00,2293260,2293380,2292675,2292995,2294780.25,1007.7142909096586,2296795.6785818194,2292764.8214181806
2025-02-18 15:24:00,2293065,2293245,2292780,2292825,2294632.0,1067.6614878461478,2296767.3229756923,2292496.6770243077
2025-02-18 15:25:00,2292880,2293345,2292800,2293280,2294539.5,1101.838057638877,2296743.1761152777,2292335.8238847223
2025-02-18 15:26:00,2293295,2293505,2293030,2293415,2294408.5,1069.9644607960838,2296548.428921592,2292268.571078408
2025-02-18 15:27:00,2293475,2293600,2293105,2293210,2294294.75,1070.4259789046823,2296435.601957809,2292153.898042191
2025-02-18 15:28:00,2293240,2293255,2292535,2292765,2294142.25,1059.6492406245275,2296261.5484812493,2292022.9515187507
2025-02-18 15:29:00,2292820,2292820,2292225,2292610,2294020.5,1089.9214119415938,2296200.342823883,2291840.657176117
2025-02-18 15:30:00,2292750,2292835,2291830,2292315,2293858.25,1090.2151827667055,2296038.6803655336,2291677.8196344664
2025-02-19 09:16:00,2283940,2283940,2281890,2282855,2293222.0,2641.7061870968164,2298505.412374194,2287938.587625806
2025-02-19 09:17:00,2282545,2282795,2281620,2282335,2292548.5,3519.6923833884107,2299587.884766777,2285509.115233223
2025-02-19 09:18:00,2282570,2285250,2282440,2284675,2291997.25,3848.1641128558813,2299693.578225712,2284300.921774288
2025-02-19 09:19:00,2284620,2285925,2283940,2285925,2291524.75,3989.1753121479564,2299503.100624296,2283546.399375704
2025-02-19 09:20:00,2285805,2286370,2285215,2285995,2291067.5,4076.1399761614152,2299219.7799523226,2282915.2200476774
2025-02-19 09:21:00,2285845,2285960,2283890,2284545,2290586.5,4255.057084161341,2299096.6141683226,2282076.3858316774
2025-02-19 09:22:00,2284785,2286560,2284255,2286560,2290231.75,4281.445671671149,2298794.641343342,2281668.858656658
2025-02-19 09:23:00,2286475,2287540,2285995,2287375,2289913.0,4242.861931340569,2298398.723862681,2281427.276137319
2025-02-19 09:24:00,2287370,2287685,2285350,2285550,2289507.75,4253.693897815607,2298015.1377956313,2281000.3622043687
2025-02-19 09:25:00,2285555,2285650,2284510,2284945,2289057.5,4235.283654205102,2297528.06730841,2280586.93269159
2025-02-19 09:26:00,2284865,2285425,2284020,2284760,2288608.75,4188.812755737545,2296986.375511475,2280231.124488525
2025-02-19 09:27:00,2284710,2285040,2284260,2284405,2288167.0,4140.283933817772,2296447.5678676357,2279886.4321323643
2025-02-19 09:28:00,2284415,2286205,2284320,2286145,2287824.5,4000.8541522238047,2295826.2083044476,2279822.7916955524
2025-02-19 09:29:00,2286040,2286110,2284255,2284255,2287396.0,3894.6247032217902,2295185.2494064434,2279606.7505935566
2025-02-19 09:30:00,2284280,2285565,2284140,2285290,2286996.5,3662.151402486645,2294320.8028049734,2279672.1971950266
2025-02-19 09:31:00,2285220,2286195,2284680,2285355,2286593.5,3348.7224979712937,2293290.9449959425,2279896.0550040575
2025-02-19 09:32:00,2285270,2286010,2284890,2285585,2286212.25,2968.225358074059,2292148.700716148,2280275.799283852
2025-02-19 09:33:00,2285560,2287010,2285135,2287010,2285924.5,2548.877410278817,2291022.254820558,2280826.745179442
2025-02-19 09:34:00,2287005,2288560,2286740,2288435,2285715.75,2104.8054510667216,2289925.3609021334,2281506.1390978666
2025-02-19 09:35:00,2288425,2289240,2287795,2289065,2285553.25,1643.378480127274,2288840.0069602546,2282266.4930397454
2025-02-19 09:36:00,2289030,2289415,2288700,2289070,2285864.0,1693.156970370385,2289250.3139407407,2282477.6860592593
2025-02-19 09:37:00,2289035,2289125,2288295,2288470,2286170.75,1571.528149185458,2289313.806298371,2283027.693701629
2025-02-19 09:38:00,2288390,2289560,2288390,2289290,2286401.5,1675.7065281304956,2289752.913056261,2283050.086943739
2025-02-19 09:39:00,2289365,2290225,2289365,2290095,2286610.0,1862.3315889944256,2290334.663177989,2282885.336822011
2025-02-19 09:40:00,2290075,2290460,2289945,2289945,2286807.5,1998.1725203422059,2290803.8450406846,2282811.1549593154
2025-02-19 09:41:00,2290005,2290630,2289820,2290285,2287094.5,2067.1349992831174,2291228.7699985662,2282960.2300014338
2025-02-19 09:42:00,2290140,2290145,2288935,2288935,2287213.25,2102.7252210550973,2291418.70044211,2283007.79955789
2025-02-19 09:43:00,2288850,2289285,2288210,2288340,2287261.5,2117.65082107463,2291496.801642149,2283026.198357851
2025-02-19 09:44:00,2288480,2290625,2288455,2290575,2287512.75,2200.3824278850693,2291913.51485577,2283111.98514423
2025-02-19 09:45:00,2290610,2291230,2290380,2291230,2287827.0,2262.294131371976,2292351.588262744,2283302.411737256
2025-02-19 09:46:00,2291245,2292245,2291205,2292160,2288197.0,2338.1495157266486,2292873.299031453,2283520.700968547
2025-02-19 09:47:00,2292145,2293620,2292105,2293310,2288642.25,2424.333589929638,2293490.9171798592,2283793.5828201408
2025-02-19 09:48:00,2293030,2293340,2292415,2292950,2288982.5,2530.6076345411543,2294043.715269082,2283921.284730918
2025-02-19 09:49:00,2292960,2294785,2292895,2294655,2289502.5,2576.1612098130295,2294654.822419626,2284350.177580374
2025-02-19 09:50:00,2294620,2296435,2294620,2295505,2290013.25,2706.3576586093836,2295425.9653172186,2284600.5346827814
2025-02-19 09:51:00,2295475,2295905,2294505,2294570,2290474.0,2655.500052026684,2295785.0001040534,2285162.9998959466
2025-02-19 09:52:00,2294630,2294985,2293955,2294600,2290924.75,2544.7569809518523,2296014.2639619038,2285835.2360380962
2025-02-19 09:53:00,2294520,2296180,2294435,2296050,2291376.75,2614.7035028646624,2296606.157005729,2286147.342994271
2025-02-19 09:54:00,2296100,2297050,2296045,2296740,2291792.0,2777.3398859526023,2297346.6797719053,2286237.3202280947
2025-02-19 09:55:00,2296635,2296765,2296085,2296745,2292176.0,2908.2937663820726,2297992.5875327643,2286359.4124672357
2025-02-19 09:56:00,2296785,2298000,2296785,2297905,2292617.75,3077.735187045323,2298773.2203740906,2286462.2796259094
2025-02-19 09:57:00,2298175,2299185,2298175,2298800,2293134.25,3209.0133239293186,2299552.276647859,2286716.223352141
