,midband,upper_band,lower_band
106,-0.0016966540672950002,8.623228026638868,-8.626621334773459
107,-0.0016966540672950002,8.623228026638868,-8.626621334773459
108,-0.0016966540672950002,8.623228026638868,-8.626621334773459
109,-0.0016966540672950002,8.623228026638868,-8.626621334773459
110,-0.0016966540672950002,8.623228026638868,-8.626621334773459
111,-0.0016966540672950002,8.623228026638868,-8.626621334773459
112,-0.0016966540672950002,8.623228026638868,-8.626621334773459
113,-0.0016966540672950002,8.623228026638868,-8.626621334773459
114,-0.0016966540672950002,8.623228026638868,-8.626621334773459
115,-0.0016966540672950002,8.623228026638868,-8.626621334773459
116,-0.0016966540672950002,8.623228026638868,-8.626621334773459
117,-0.0016966540672950002,8.623228026638868,-8.626621334773459
118,-0.0016966540672950002,8.623228026638868,-8.626621334773459
119,-0.0016966540672950002,8.623228026638868,-8.626621334773459
120,-0.0016966540672950002,8.623228026638868,-8.626621334773459
121,-0.0016966540672950002,8.623228026638868,-8.626621334773459
122,-0.0016966540672950002,8.623228026638868,-8.626621334773459
123,-0.0016966540672950002,8.623228026638868,-8.626621334773459
124,-0.0016966540672950002,8.623228026638868,-8.626621334773459
125,-0.0016966540672950002,8.623228026638868,-8.626621334773459
126,-0.0016966540672950002,8.623228026638868,-8.626621334773459
127,-0.0016966540672950002,8.623228026638868,-8.626621334773459
128,-0.0016966540672950002,8.623228026638868,-8.626621334773459
129,-0.0016966540672950002,8.623228026638868,-8.626621334773459
130,-0.0016966540672950002,8.623228026638868,-8.626621334773459
131,-0.0016966540672950002,8.623228026638868,-8.626621334773459
132,-0.0016966540672950002,8.623228026638868,-8.626621334773459
133,-0.0016966540672950002,8.623228026638868,-8.626621334773459
134,-0.0016966540672950002,8.623228026638868,-8.626621334773459
135,-0.0016966540672950002,8.623228026638868,-8.626621334773459
136,-0.0016966540672950002,8.623228026638868,-8.626621334773459
137,-0.0016966540672950002,8.623228026638868,-8.626621334773459
138,-0.0016966540672950002,8.623228026638868,-8.626621334773459
139,-0.0016966540672950002,8.623228026638868,-8.626621334773459
140,-0.0016966540672950002,8.623228026638868,-8.626621334773459
141,-0.0016966540672950002,8.623228026638868,-8.626621334773459
142,-0.0016966540672950002,8.623228026638868,-8.626621334773459
143,-0.0016966540672950002,8.623228026638868,-8.626621334773459
144,-0.0016966540672950002,8.623228026638868,-8.626621334773459
145,-0.0016966540672950002,8.623228026638868,-8.626621334773459
146,-0.0016966540672950002,8.623228026638868,-8.626621334773459
147,-0.0016966540672950002,8.623228026638868,-8.626621334773459
148,-0.0016966540672950002,8.623228026638868,-8.626621334773459
149,-0.0016966540672950002,8.623228026638868,-8.626621334773459
150,-0.0016966540672950002,8.623228026638868,-8.626621334773459
151,-0.0016966540672950002,8.623228026638868,-8.626621334773459
152,-0.0016966540672950002,8.623228026638868,-8.626621334773459
153,-0.0016966540672950002,8.623228026638868,-8.626621334773459
154,-0.0016966540672950002,8.623228026638868,-8.626621334773459
155,-0.0016966540672950002,8.623228026638868,-8.626621334773459
156,-0.0016966540672950002,8.623228026638868,-8.626621334773459
157,-0.0016966540672950002,8.623228026638868,-8.626621334773459
158,-0.0016966540672950002,8.623228026638868,-8.626621334773459
159,-0.0016966540672950002,8.623228026638868,-8.626621334773459
160,-0.0016966540672950002,8.623228026638868,-8.626621334773459
161,-0.0016966540672950002,8.623228026638868,-8.626621334773459
162,-0.0016966540672950002,8.623228026638868,-8.626621334773459
163,-0.0016966540672950002,8.623228026638868,-8.626621334773459
164,-0.0016966540672950002,8.623228026638868,-8.626621334773459
165,-0.0016966540672950002,8.623228026638868,-8.626621334773459
166,-0.0016966540672950002,8.623228026638868,-8.626621334773459
167,-0.0016966540672950002,8.623228026638868,-8.626621334773459
168,-0.0016966540672950002,8.623228026638868,-8.626621334773459
169,-0.0016966540672950002,8.623228026638868,-8.626621334773459
170,-0.0016966540672950002,8.623228026638868,-8.626621334773459
171,-0.0016966540672950002,8.623228026638868,-8.626621334773459
172,-0.0016966540672950002,8.623228026638868,-8.626621334773459
173,-0.0016966540672950002,8.623228026638868,-8.626621334773459
174,-0.0016966540672950002,8.623228026638868,-8.626621334773459
175,-0.0016966540672950002,8.623228026638868,-8.626621334773459
176,-0.0016966540672950002,8.623228026638868,-8.626621334773459
177,-0.0016966540672950002,8.623228026638868,-8.626621334773459
178,-0.0016966540672950002,8.623228026638868,-8.626621334773459
179,-0.0016966540672950002,8.623228026638868,-8.626621334773459
180,-0.0016966540672950002,8.623228026638868,-8.626621334773459
181,-0.0016966540672950002,8.623228026638868,-8.626621334773459
182,-0.0016966540672950002,8.623228026638868,-8.626621334773459
183,-0.0016966540672950002,8.623228026638868,-8.626621334773459
184,-0.0016966540672950002,8.623228026638868,-8.626621334773459
185,-0.0016966540672950002,8.623228026638868,-8.626621334773459
186,-0.0016966540672950002,8.623228026638868,-8.626621334773459
187,-0.0016966540672950002,8.623228026638868,-8.626621334773459
188,-0.0016966540672950002,8.623228026638868,-8.626621334773459
189,-0.0016966540672950002,8.623228026638868,-8.626621334773459
190,-0.0016966540672950002,8.623228026638868,-8.626621334773459
191,-0.0016966540672950002,8.623228026638868,-8.626621334773459
192,-0.0016966540672950002,8.623228026638868,-8.626621334773459
193,-0.0016966540672950002,8.623228026638868,-8.626621334773459
194,-0.0016966540672950002,8.623228026638868,-8.626621334773459
195,-0.0016966540672950002,8.623228026638868,-8.626621334773459
196,-0.0016966540672950002,8.623228026638868,-8.626621334773459
197,-0.0016966540672950002,8.623228026638868,-8.626621334773459
198,-0.0016966540672950002,8.623228026638868,-8.626621334773459
199,-0.0016966540672950002,8.623228026638868,-8.626621334773459
200,-0.0016966540672950002,8.623228026638868,-8.626621334773459
201,-0.0016966540672950002,8.623228026638868,-8.626621334773459
202,-0.0016966540672950002,8.623228026638868,-8.626621334773459
203,-0.0016966540672950002,8.623228026638868,-8.626621334773459
204,-0.0016966540672950002,8.623228026638868,-8.626621334773459
205,-0.0016966540672950002,8.623228026638868,-8.626621334773459
206,-0.0016966540672950002,8.623228026638868,-8.626621334773459
207,-0.0016966540672950002,8.623228026638868,-8.626621334773459
208,-0.0016966540672950002,8.623228026638868,-8.626621334773459
209,-0.0016966540672950002,8.623228026638868,-8.626621334773459
210,-0.0016966540672950002,8.623228026638868,-8.626621334773459
211,-0.0016966540672950002,8.623228026638868,-8.626621334773459
212,-0.0016966540672950002,8.623228026638868,-8.626621334773459
213,-0.0016966540672950002,8.623228026638868,-8.626621334773459
214,-0.0016966540672950002,8.623228026638868,-8.626621334773459
215,-0.0016966540672950002,8.623228026638868,-8.626621334773459
216,-0.0016966540672950002,8.623228026638868,-8.626621334773459
217,-0.0016966540672950002,8.623228026638868,-8.626621334773459
218,-0.0016966540672950002,8.623228026638868,-8.626621334773459
219,-0.0016966540672950002,8.623228026638868,-8.626621334773459
220,-0.0016966540672950002,8.623228026638868,-8.626621334773459
221,-0.0016966540672950002,8.623228026638868,-8.626621334773459
222,-0.0016966540672950002,8.623228026638868,-8.626621334773459
223,-0.0016966540672950002,8.623228026638868,-8.626621334773459
224,-0.0016966540672950002,8.623228026638868,-8.626621334773459
225,-0.0016966540672950002,8.623228026638868,-8.626621334773459
226,-0.0016966540672950002,8.623228026638868,-8.626621334773459
227,-0.0016966540672950002,8.623228026638868,-8.626621334773459
228,-0.0016966540672950002,8.623228026638868,-8.626621334773459
229,-0.0016966540672950002,8.623228026638868,-8.626621334773459
230,-0.0016966540672950002,8.623228026638868,-8.626621334773459
231,-0.0016966540672950002,8.623228026638868,-8.626621334773459
232,-0.0016966540672950002,8.623228026638868,-8.626621334773459
233,-0.0016966540672950002,8.623228026638868,-8.626621334773459
234,-0.0016966540672950002,8.623228026638868,-8.626621334773459
235,-0.0016966540672950002,8.623228026638868,-8.626621334773459
236,-0.0016966540672950002,8.623228026638868,-8.626621334773459
237,-0.0016966540672950002,8.623228026638868,-8.626621334773459
238,-0.0016966540672950002,8.623228026638868,-8.626621334773459
239,-0.0016966540672950002,8.623228026638868,-8.626621334773459
240,-0.0016966540672950002,8.623228026638868,-8.626621334773459
241,-0.0016966540672950002,8.623228026638868,-8.626621334773459
242,-0.0016966540672950002,8.623228026638868,-8.626621334773459
243,-0.0016966540672950002,8.623228026638868,-8.626621334773459
244,-0.0016966540672950002,8.623228026638868,-8.626621334773459
245,-0.0016966540672950002,8.623228026638868,-8.626621334773459
246,-0.0016966540672950002,8.623228026638868,-8.626621334773459
247,-0.0016966540672950002,8.623228026638868,-8.626621334773459
248,-0.0016966540672950002,8.623228026638868,-8.626621334773459
249,-0.0016966540672950002,8.623228026638868,-8.626621334773459
250,-0.0016966540672950002,8.623228026638868,-8.626621334773459
251,-0.0016966540672950002,8.623228026638868,-8.626621334773459
252,-0.0016966540672950002,8.623228026638868,-8.626621334773459
253,-0.0016966540672950002,8.623228026638868,-8.626621334773459
254,-0.0016966540672950002,8.623228026638868,-8.626621334773459
255,-0.0016966540672950002,8.623228026638868,-8.626621334773459
256,-0.0016966540672950002,8.623228026638868,-8.626621334773459
257,-0.0016966540672950002,8.623228026638868,-8.626621334773459
258,-0.0016966540672950002,8.623228026638868,-8.626621334773459
259,-0.0016966540672950002,8.623228026638868,-8.626621334773459
260,-0.0016966540672950002,8.623228026638868,-8.626621334773459
261,-0.0016966540672950002,8.623228026638868,-8.626621334773459
262,-0.0016966540672950002,8.623228026638868,-8.626621334773459
263,-0.0016966540672950002,8.623228026638868,-8.626621334773459
264,-0.0016966540672950002,8.623228026638868,-8.626621334773459
265,-0.0016966540672950002,8.623228026638868,-8.626621334773459
266,-0.0016966540672950002,8.623228026638868,-8.626621334773459
267,-0.0016966540672950002,8.623228026638868,-8.626621334773459
268,-0.0016966540672950002,8.623228026638868,-8.626621334773459
269,-0.0016966540672950002,8.623228026638868,-8.626621334773459
270,-0.0016966540672950002,8.623228026638868,-8.626621334773459
271,-0.0016966540672950002,8.623228026638868,-8.626621334773459
272,-0.0016966540672950002,8.623228026638868,-8.626621334773459
273,-0.0016966540672950002,8.623228026638868,-8.626621334773459
274,-0.0016966540672950002,8.623228026638868,-8.626621334773459
275,-0.0016966540672950002,8.623228026638868,-8.626621334773459
276,-0.0016966540672950002,8.623228026638868,-8.626621334773459
277,-0.0016966540672950002,8.623228026638868,-8.626621334773459
278,-0.0016966540672950002,8.623228026638868,-8.626621334773459
279,-0.0016966540672950002,8.623228026638868,-8.626621334773459
280,-0.0016966540672950002,8.623228026638868,-8.626621334773459
281,-0.0016966540672950002,8.623228026638868,-8.626621334773459
282,-0.0016966540672950002,8.623228026638868,-8.626621334773459
283,-0.0016966540672950002,8.623228026638868,-8.626621334773459
284,-0.0016966540672950002,8.623228026638868,-8.626621334773459
285,-0.0016966540672950002,8.623228026638868,-8.626621334773459
286,-0.0016966540672950002,8.623228026638868,-8.626621334773459
287,-0.0016966540672950002,8.623228026638868,-8.626621334773459
288,-0.0016966540672950002,8.623228026638868,-8.626621334773459
289,-0.0016966540672950002,8.623228026638868,-8.626621334773459
290,-0.0016966540672950002,8.623228026638868,-8.626621334773459
291,-0.0016966540672950002,8.623228026638868,-8.626621334773459
292,-0.0016966540672950002,8.623228026638868,-8.626621334773459
293,-0.0016966540672950002,8.623228026638868,-8.626621334773459
294,-0.0016966540672950002,8.623228026638868,-8.626621334773459
295,-0.0016966540672950002,8.623228026638868,-8.626621334773459
296,-0.0016966540672950002,8.623228026638868,-8.626621334773459
297,-0.0016966540672950002,8.623228026638868,-8.626621334773459
298,-0.0016966540672950002,8.623228026638868,-8.626621334773459
299,-0.0016966540672950002,8.623228026638868,-8.626621334773459
300,-0.0016966540672950002,8.623228026638868,-8.626621334773459
301,-0.0016966540672950002,8.623228026638868,-8.626621334773459
302,-0.0016966540672950002,8.623228026638868,-8.626621334773459
303,-0.0016966540672950002,8.623228026638868,-8.626621334773459
304,-0.0016966540672950002,8.623228026638868,-8.626621334773459
305,-0.0016966540672950002,8.623228026638868,-8.626621334773459
306,-0.0016966540672950002,8.623228026638868,-8.626621334773459
307,-0.0016966540672950002,8.623228026638868,-8.626621334773459
308,-0.0016966540672950002,8.623228026638868,-8.626621334773459
309,-0.0016966540672950002,8.623228026638868,-8.626621334773459
310,-0.0016966540672950002,8.623228026638868,-8.626621334773459
311,-0.0016966540672950002,8.623228026638868,-8.626621334773459
312,-0.0016966540672950002,8.623228026638868,-8.626621334773459
313,-0.0016966540672950002,8.623228026638868,-8.626621334773459
314,-0.0016966540672950002,8.623228026638868,-8.626621334773459
315,-0.0016966540672950002,8.623228026638868,-8.626621334773459
316,-0.0016966540672950002,8.623228026638868,-8.626621334773459
317,-0.0016966540672950002,8.623228026638868,-8.626621334773459
318,-0.0016966540672950002,8.623228026638868,-8.626621334773459
319,-0.0016966540672950002,8.623228026638868,-8.626621334773459
320,-0.0016966540672950002,8.623228026638868,-8.626621334773459
321,-0.0016966540672950002,8.623228026638868,-8.626621334773459
322,-0.0016966540672950002,8.623228026638868,-8.626621334773459
323,-0.0016966540672950002,8.623228026638868,-8.626621334773459
324,-0.0016966540672950002,8.623228026638868,-8.626621334773459
325,-0.0016966540672950002,8.623228026638868,-8.626621334773459
326,-0.0016966540672950002,8.623228026638868,-8.626621334773459
327,-0.0016966540672950002,8.623228026638868,-8.626621334773459
328,-0.0016966540672950002,8.623228026638868,-8.626621334773459
329,-0.0016966540672950002,8.623228026638868,-8.626621334773459
330,-0.0016966540672950002,8.623228026638868,-8.626621334773459
331,-0.0016966540672950002,8.623228026638868,-8.626621334773459
332,-0.0016966540672950002,8.623228026638868,-8.626621334773459
333,-0.0016966540672950002,8.623228026638868,-8.626621334773459
334,-0.0016966540672950002,8.623228026638868,-8.626621334773459
335,-0.0016966540672950002,8.623228026638868,-8.626621334773459
336,-0.0016966540672950002,8.623228026638868,-8.626621334773459
337,-0.0016966540672950002,8.623228026638868,-8.626621334773459
338,-0.0016966540672950002,8.623228026638868,-8.626621334773459
339,-0.0016966540672950002,8.623228026638868,-8.626621334773459
340,-0.0016966540672950002,8.623228026638868,-8.626621334773459
341,-0.0016966540672950002,8.623228026638868,-8.626621334773459
342,-0.0016966540672950002,8.623228026638868,-8.626621334773459
343,-0.0016966540672950002,8.623228026638868,-8.626621334773459
344,-0.0016966540672950002,8.623228026638868,-8.626621334773459
345,-0.0016966540672950002,8.623228026638868,-8.626621334773459
346,-0.0016966540672950002,8.623228026638868,-8.626621334773459
347,-0.0016966540672950002,8.623228026638868,-8.626621334773459
348,-0.0016966540672950002,8.623228026638868,-8.626621334773459
349,-0.0016966540672950002,8.623228026638868,-8.626621334773459
350,-0.0016966540672950002,8.623228026638868,-8.626621334773459
351,-0.0016966540672950002,8.623228026638868,-8.626621334773459
352,-0.0016966540672950002,8.623228026638868,-8.626621334773459
353,-0.0016966540672950002,8.623228026638868,-8.626621334773459
354,-0.0016966540672950002,8.623228026638868,-8.626621334773459
355,-0.0016966540672950002,8.623228026638868,-8.626621334773459
356,-0.0016966540672950002,8.623228026638868,-8.626621334773459
357,-0.0016966540672950002,8.623228026638868,-8.626621334773459
358,-0.0016966540672950002,8.623228026638868,-8.626621334773459
359,-0.0016966540672950002,8.623228026638868,-8.626621334773459
360,-0.0016966540672950002,8.623228026638868,-8.626621334773459
361,-0.0016966540672950002,8.623228026638868,-8.626621334773459
362,-0.0016966540672950002,8.623228026638868,-8.626621334773459
363,-0.0016966540672950002,8.623228026638868,-8.626621334773459
364,-0.0016966540672950002,8.623228026638868,-8.626621334773459
365,-0.0016966540672950002,8.623228026638868,-8.626621334773459
366,-0.0016966540672950002,8.623228026638868,-8.626621334773459
367,-0.0016966540672950002,8.623228026638868,-8.626621334773459
368,-0.0016966540672950002,8.623228026638868,-8.626621334773459
369,-0.0016966540672950002,8.623228026638868,-8.626621334773459
370,-0.0016966540672950002,8.623228026638868,-8.626621334773459
371,-0.0016966540672950002,8.623228026638868,-8.626621334773459
372,-0.0016966540672950002,8.623228026638868,-8.626621334773459
373,-0.0016966540672950002,8.623228026638868,-8.626621334773459
374,-0.0016966540672950002,8.623228026638868,-8.626621334773459
