"time","RI=150, TW=300","RI=150, TW=400","RI=150, TW=500","RI=150, TW=600","RI=200, TW=300","RI=200, TW=400","RI=200, TW=500","RI=200, TW=600","RI=250, TW=300","RI=250, TW=400","RI=250, TW=500","RI=250, TW=600","RI=300, TW=300","RI=300, TW=400","RI=300, TW=500","RI=300, TW=600","RI=350, TW=300","RI=350, TW=400","RI=350, TW=500","RI=350, TW=600","RI=400, TW=300","RI=400, TW=400","RI=400, TW=500","RI=400, TW=600"
13735,2.6773271985313514,2.0879884077353204,1.6882681556235346,5.1621227009072985,-1.2274552077697807,-0.9855759022788962,0.32720594175776224,1.431717661152523,-0.1832134591077459,2.493359308050393,4.160843541280565,0.49502742137966116,0.9953636014024798,1.6082565747923525,1.5800591015339622,-0.034653700723802944,1.970087057773829,-2.37978883772318,3.3736453084850604,3.6035686317283693,-1.916285240235396,-1.0643942705944627,0.5356588718156392,0.6277689422026415
13768,2.6291151878505366,2.136200418416135,1.7364801663043492,5.113910690226484,-1.179243197088966,-0.9373638915980816,0.37541795243857684,1.4799296718333377,-0.1350014484269313,2.541571318731208,4.20905555196138,0.5432394320604758,1.0435756120832944,1.656468585473167,1.6282711122147768,0.013558309957011655,2.0182990684546436,-2.3315768270423654,3.421857319165875,3.651780642409184,-1.8680732295545814,-1.016182259913648,0.5838708824964538,0.675980952883456
13789,2.6878526597373416,2.19493789030294,1.795217638191154,5.172648162113289,-1.1205057252021613,-0.8786264197112769,0.4341554243253816,1.5386671437201425,-0.07626397654012648,2.600308790618013,4.267793023848185,0.6019769039472805,1.1023130839700992,1.715206057359972,1.6870085841015816,0.07229578184381646,2.0770365403414486,-2.2728393551555603,3.48059479105268,3.710518114295989,-1.8093357576677767,-0.9574447880268433,0.6426083543832586,0.6172434809966513
13814,2.617256734255263,2.1243419648208617,1.7246217127090753,5.243244087595367,-1.19110165068424,-0.9492223451933555,0.363559498843303,1.6092630692022212,-0.14685990202220509,2.5297128651359344,4.197197098366106,0.6725728294293591,1.0317171584880205,1.6446101318778932,1.616412658619503,0.14289170732589507,2.00644061485937,-2.343435280637639,3.5511907165347587,3.7811140397780676,-1.8799316831498554,-1.028040713508922,0.57201242890118,0.6878394064787299
13847,2.696712689533533,2.203797920099132,1.8040776679873454,5.322700042873637,-1.11164569540597,-0.8697663899150855,0.443015454121573,1.6887190244804913,-0.06740394674393509,2.6091688204142045,4.2766530536443765,0.7520287847076291,1.1111731137662906,1.7240660871561633,1.695868613897773,0.22234766260416505,2.08589657013764,-2.2639793253593687,3.630646671813029,3.8605699950563377,-1.9593876384281255,-0.948584758230652,0.65146838417945,0.7672953617569999
13875,2.0937396579568452,1.6008248885224439,1.2011046364106575,4.71972701129695,-1.7146187269826578,-1.4727394214917733,-0.1599575774551149,1.0857459929038034,-0.670376978320623,2.0061957888375166,3.6736800220676886,0.14905575313094122,0.5082000821896027,1.1210930555794754,1.092895582321085,-0.38062536897252286,1.4829235385609523,-2.8669523569360567,3.027673640236341,3.2575969634796498,-2.5623606700048134,-1.5515577898073398,0.048495352602762054,0.16432233018031195
13935,2.1030771113510096,1.6101623419166082,1.2104420898048218,4.729064464691114,-1.7052812735884935,-1.463401968097609,-0.1506201240609506,1.0950834462979677,-0.6610395249264588,2.015533242231681,3.683017475461853,0.15839320652510552,0.5175375355837669,1.1304305089736397,1.1022330357152494,-0.37128791557835855,1.4922609919551166,-2.8576149035418923,3.0370110936305053,3.266934416873814,-2.553023216610649,-1.5422203364131755,0.057832805996926355,0.17365978357447626
13968,2.321139551563202,1.8282247821288005,1.428504530017014,4.947126904903307,-1.4872188333763012,-1.2453395278854167,0.06744231615124169,1.31314588651016,-0.4429770847142665,2.233595682443873,3.901079915674045,0.3764556467372978,0.7355999757959593,1.348492949185832,1.3202954759274417,-0.15322547536616626,1.7103234321673089,-2.6395524633297,3.2550735338426975,3.4849968570860064,-2.334960776398457,-1.3241578962009832,0.27589524620911865,0.39172222378666854
13994,2.3894833250971845,1.896568555662783,1.4968483035509965,5.015470678437289,-1.4188750598423188,-1.1769957543514342,0.13578608968522418,1.3814896600441424,-0.374633311180284,2.301939455977856,3.969423689208028,0.4447994202712803,0.8039437493299417,1.4168367227198144,1.3886392494614241,-0.08488170183218377,1.7786672057012913,-2.5712086897957174,3.32341730737668,3.553340630619989,-2.266617002864474,-1.2558141226670008,0.3442390197431011,0.460065997320651
14013,2.4654024027565273,1.972487633322126,1.5727673812103395,5.091389756096632,-1.3429559821829757,-1.1010766766920912,0.21170516734456718,1.4574087377034854,-0.29871423352094095,2.3778585336371987,4.045342766867371,0.5207184979306233,0.8798628269892848,1.4927558003791574,1.4645583271207672,-0.008962624172840772,1.8545862833606344,-2.4952896121363746,3.399336385036023,3.629259708279332,-2.1906979252051313,-1.1798950450076577,0.42015809740244414,0.535985074979994
14056,2.4995157067277938,2.0066009372933924,1.6068806851816062,5.125503060067898,-1.308842678211709,-1.0669633727208245,0.2458184713158338,1.491522041674752,-0.26460092954967435,2.411971837608465,4.079456070838638,0.5548318019018899,0.9139761309605513,1.5268691043504241,1.4986716310920338,0.025150679798425828,1.888699587331901,-2.461176308165108,3.4334496890072894,3.6633730122505983,-2.156584621233865,-1.145781741036391,0.45427140137371075,0.5700983789512606
14065,2.6848406670852185,2.191925897650817,1.792205645539031,5.3108280204253235,-1.1235177178542843,-0.8816384123633998,0.4311434316732586,1.6768470020321768,-0.07927596919224955,2.59729679796589,4.264781031196063,0.7401567622593146,1.0993010913179762,1.7121940647078489,1.6839965914494586,0.21047564015585063,2.074024547689326,-2.2758513478076834,3.618774649364714,3.848697972608023,-1.9712596608764401,-0.9604567806789663,0.6395963617311355,0.7554233393086853
14107,2.700759546221674,2.2078447767872724,1.8081245246754862,5.326746899561779,-1.107598838717829,-0.8657195332269445,0.44706231080971387,1.6927658811686321,-0.06335709005579425,2.613215677102345,4.280699910332518,0.7560756413957699,1.1152199704544314,1.7281129438443041,1.6999154705859139,0.22639451929230592,2.0899434268257813,-2.259932468671228,3.6346935285011694,3.8646168517444783,-1.9553407817399848,-0.944537901542511,0.6555152408675908,0.7713422184451406
14135,2.7253881018331705,2.232473332398769,1.8327530802869827,5.351375455173275,-1.0829702831063326,-0.841090977615448,0.4716908664212104,1.7173944367801286,-0.038728534444297746,2.637844232713842,4.305328465944014,0.7807041970072663,1.139848526065928,1.7527414994558006,1.7245440261974103,0.25102307490380243,2.114571982437278,-2.2353039130597314,3.659322084112666,3.8399882961329816,-1.9307122261284884,-0.9199093459310146,0.6801437964790873,0.7959707740566371
14172,3.0062141530790227,2.5132993836446214,2.113579131532835,5.632201506419127,-0.8021442318604801,-0.5602649263695956,0.7525169176670627,1.998220488025981,0.24209751680155467,2.918670283959694,4.5861545171898666,1.0615302482531188,1.4206745773117804,2.033567550701653,2.0053700774432626,0.5318491261496548,2.39539803368313,-1.954477861813879,3.9401481353585184,4.120814347378834,-1.649886174882636,-0.6390832946851621,0.9609698477249398,1.0767968253024895
14210,3.0666458140334067,2.4528677226902373,2.053147470578451,5.571769845464743,-0.7417125709060962,-0.6206965873239795,0.6920852567126788,1.9377888270715973,0.30252917775593857,2.979101944914078,4.5257228562354825,1.0010985872987348,1.4811062382661642,1.9731358897472688,1.9449384164888786,0.47141746519527095,2.334966372728746,-2.0149095227682627,3.8797164744041344,4.06038268642445,-1.71031783583702,-0.699514955639546,0.9005381867705559,1.0163651643481058
14249,2.78472702061093,2.734786516112714,1.7712286771559742,5.289851052042267,-1.0236313643285728,-0.33877779390150287,0.41016646329020223,2.219707620494074,0.5844479711784152,2.6971831514916014,4.807641649657959,0.7191797938762582,1.1991874448436874,2.2550546831697456,2.2268572099113553,0.18949867177279434,2.616885166151223,-1.732990729345786,3.5977976809816576,4.342301479846927,-1.4283990424145432,-0.4175961622170694,0.6186193933480792,1.2982839577705825
14281,2.6416752196479045,2.8778383170757396,1.9142804781189997,5.4329028530052925,-0.8805795633655472,-0.19572599293847726,0.5532182642532278,2.0766558195310485,0.7274997721414408,2.840234952454627,4.950693450620984,0.5761279929132326,1.342239245806713,2.398106484132771,2.0838054089483298,0.046446870809768726,2.7599369671142484,-1.5899389283827605,3.740849481944683,4.485353280809952,-1.2853472414515177,-0.2745443612540438,0.7616711943111049,1.155232156807557
14315,2.694753544032917,2.824759992690727,1.9673588025040118,5.485981177390305,-0.9336578877505595,-0.24880431732348945,0.6062965886382401,2.129734143916061,0.6744214477564285,2.7871566280696145,4.897615126235972,0.6292063172982447,1.2891609214217008,2.3450281597477587,2.136883733333342,0.09952519519478092,2.706858642729236,-1.5368606039977484,3.7939278063296955,4.5384316051949645,-1.2322689170665055,-0.327622685639056,0.8147495186961171,1.2083104811925691
14355,2.65042149480032,2.869092041923324,1.923026753271415,5.441649128157708,-0.9779899369831564,-0.20447226809089256,0.5619645394056432,2.085402094683464,0.6300893985238316,2.8314886773022114,4.941947175468568,0.5848742680656478,1.3334929706542977,2.3893602089803556,2.092551684100745,0.055193145962184026,2.662526593496639,-1.5811926532303453,3.7495957570970986,4.494099555962368,-1.2766009662991025,-0.37195473487165287,0.7704174694635202,1.1639784319599722
14380,2.625745503666207,2.893768033057437,1.898350762137302,5.466325119291821,-1.0026659281172694,-0.17979627695677966,0.5372885482715303,2.060726103549351,0.6054134073897187,2.856164668436324,4.917271184334456,0.6095502591997607,1.3581689617884107,2.4140362001144684,2.0678756929666324,0.030517154828071127,2.6378506023625263,-1.6058686443644583,3.724919765962986,4.518775547096481,-1.3012769574332155,-0.39663072600576577,0.7457414783294073,1.1393024408258592
14401,2.630331727958782,2.898354257350012,1.9029369864298769,5.470911343584396,-0.9980797038246945,-0.18438250124935457,0.5418747725641052,2.065312327841926,0.6099996316822937,2.8515784441437493,4.92185740862703,0.6049640349071858,1.3535827374958358,2.4094499758218935,2.0724619172592074,0.035103379120646025,2.6424368266551013,-1.6012824200718834,3.7295059902555607,4.523361771389055,-1.2966907331406405,-0.3920445017131909,0.7503277026219822,1.1438886651184341
14431,2.6609176448918013,2.8677683404169927,1.872351069496858,5.501497260517414,-1.0286656207577134,-0.15379658431633558,0.5112888556310862,2.0958982447749452,0.5794137147492746,2.8821643610767684,4.891271491694011,0.6355499518402048,1.3841686544288547,2.4400358927549126,2.041876000326188,0.06568929605366502,2.611850909722082,-1.5706965031388644,3.76009190718858,4.4927758544560366,-1.3272766500736595,-0.3614585847801719,0.7197417856889632,1.1133027481854152
14454,2.6233721591907377,2.830222854715929,1.9098965551979217,5.46395177481635,-0.9911201350566496,-0.19134207001739928,0.5488343413321499,2.0583527590738817,0.6169592004503384,2.844618875375705,4.928816977395075,0.6730954375412685,1.346623168727791,2.402490407053849,2.0794214860272517,0.02814381035260133,2.6493963954231456,-1.6082419888399282,3.7976373928896434,4.5303213401571005,-1.2897311643725957,-0.3990040704812356,0.7572872713900269,1.150848233886479
14476,2.659660516093286,2.793934497813381,1.94618491210047,5.500240131718899,-1.027408491959198,-0.15505371311485108,0.5125459844296018,2.09464111597643,0.5806708435477902,2.880907232278253,4.892528620492527,0.7093837944438167,1.3829115256303393,2.4387787639563974,2.0431331291247035,0.06443216725514953,2.6131080385205974,-1.57195363193738,3.8339257497921917,4.494032983254552,-1.326019521275144,-0.36271571357868737,0.7209989144874788,1.1145598769839307
14510,2.7096739476480485,2.7439210662586184,1.9961983436552324,5.550253563273661,-1.0774219235139604,-0.20506714466961357,0.46253255287483924,2.1446545475311924,0.5306574119930277,2.8308938007234907,4.842515188937765,0.7593972259985792,1.4329249571851017,2.48879219551116,1.993119697569941,0.11444559880991202,2.563094606965835,-1.6219670634921424,3.7839123182374292,4.44401955169979,-1.3760329528299065,-0.4127291451334499,0.6709854829327163,1.0645464454291682
14543,2.728235493366227,2.762482611976797,2.014759889373411,5.531692017555482,-1.0588603777957815,-0.18650559895143468,0.48109409859301816,2.1260930018130137,0.5120958662748488,2.8494553464416694,4.861076734655944,0.7779587717167581,1.4514865029032806,2.5073537412293385,1.974558151851762,0.09588405309173312,2.544533061247656,-1.6034055177739635,3.802473863955608,4.462581097417969,-1.3945944985480854,-0.39416759941527096,0.6895470286508952,1.0459848997109893
14573,2.7478752993249445,2.7821224179355144,2.0343996953321284,5.551331823514199,-1.0392205718370644,-0.20614540491015176,0.5007339045517353,2.145732807771731,0.5317356722335659,2.829815540482952,4.880716540614661,0.7975985776754752,1.4711263088619977,2.526993547188056,1.9941979578104791,0.11552385905045022,2.5641728672063735,-1.6230453237326805,3.822113669914325,4.482220903376686,-1.3749546925893683,-0.4138074053739881,0.7091868346096123,1.0656247056697064
14588,2.793076049613727,2.827323168224297,1.9891989450433458,5.596532573802982,-0.994019821548282,-0.16094465462136925,0.5459346548405177,2.1005320574829485,0.5769364225223483,2.8750162907717347,4.925917290903444,0.8427993279642576,1.5163270591507803,2.5721942974768384,1.9489972075216966,0.07032310876166772,2.518972116917591,-1.577844573443898,3.867314420203108,4.527421653665469,-1.4201554428781509,-0.36860665508520557,0.7543875848983947,1.0204239553809238
14624,2.7869641805823493,2.8212112991929192,1.983087076011968,5.590420704771604,-1.0001316905796598,-0.16705652365274706,0.5398227858091399,2.0944201884515707,0.5708245534909705,2.8811281598031124,4.9198054218720655,0.8366874589328798,1.522438928182158,2.5660824284454606,1.9428853384903189,0.06421123973028993,2.512860247886213,-1.5717327044125202,3.86120255117173,4.521309784634091,-1.4262673119095286,-0.3624947860538278,0.7482757158670169,1.014312086349546
14650,2.393599987438125,2.427847106048695,1.5897228828677439,5.1970565116273795,-1.393495883723884,-0.5604207167969711,0.1464585926649158,1.7010559953073465,0.1774603603467464,2.487763966658888,4.526441228727841,0.44332326578865566,1.1290747350379338,2.1727182353012364,1.5495211453460946,-0.3291529534139342,2.9062244410304374,-1.9650968975567444,3.467838358027506,4.127945591489866,-1.0329031187653044,-0.7558589791980519,0.3549115227227928,0.620947893205322
14720,2.3690028209438583,2.4032499395544282,1.565125716373477,5.172459345133112,-1.4180930502181508,-0.5850178832912379,0.17105575915918259,1.6764588288130797,0.1528631938524796,2.4631668001646214,4.501844062233574,0.41872609929438886,1.104477568543667,2.1481210688069696,1.5249239788518278,-0.353750119908201,2.8816272745361706,-1.9896940640510112,3.443241191533239,4.103348424995599,-1.0575002852595712,-0.7804561456923187,0.330314356228526,0.5963507267110552
14739,2.177745690020658,2.211992808631228,1.3738685854502768,4.981202214209912,-1.609350181141351,-0.7762750142144382,-0.020201371764017706,1.4852016978898794,-0.038393937070720696,2.2719096692414213,4.3105869313103735,0.22746896837118857,0.9132204376204667,1.9568639378837693,1.3336668479286276,-0.5450072508314012,2.69037014361297,-2.1809511949742113,3.251984060610039,3.9120912940723986,-1.2487574161827715,-0.971713276615519,0.13905722530532572,0.40509359578785487
14793,2.0491319963934007,2.0833791150039707,1.502482279077534,4.852588520582654,-1.7379638747686084,-0.9048887078416955,0.1084123218632396,1.3565880042626222,-0.167007630697978,2.143295975614164,4.439200624937631,0.09885527474393127,0.7846067439932094,1.828250244256512,1.2050531543013703,-0.6736209444586585,2.5617564499857126,-2.052337501346954,3.1233703669827815,3.783477600445141,-1.3773711098100287,-1.1003269702427763,0.010443531678068413,0.2764799021605976
14845,2.135560144769034,1.9969509666283374,1.5889104274531674,4.9390166689582875,-1.651535726392975,-0.9913168562173289,0.194840470238873,1.4430161526382554,-0.0805794823223446,2.229724123989797,4.525628773313264,0.18528342311956467,0.8710348923688428,1.7418220958808788,1.2914813026770036,-0.5871927960830251,2.648184598361346,-1.9659093529713205,3.2097985153584148,3.8699057488207744,-1.2909429614343955,-1.1867551186184095,0.09687168005370181,0.362908050536231
14878,2.0520823729225715,1.913473194781875,1.505432655606705,4.855538897111825,-1.5680579545465128,-1.0747946280637912,0.11136269839241059,1.3595383807917931,-0.164057254168807,2.3132018958362597,4.442151001466802,0.10180565127310226,0.9545126642153052,1.6583443240344165,1.3749590745234659,-0.5037150242365627,2.7316623702078084,-2.049387124817783,3.126320743511952,3.953383520667237,-1.2074651895879331,-1.2702328904648719,0.18034945190016421,0.4463858223826934
14937,2.119294940354788,1.9806857622140914,1.5726452230389214,4.922751464544041,-1.5008453871142964,-1.0075820606315748,0.1785752658246269,1.4267509482240095,-0.0968446867365907,2.380414463268476,4.509363568899018,0.16901821870531858,0.887300096783089,1.7255568914666328,1.4421716419556823,-0.5709275916687789,2.664449802775592,-1.9821745573855667,3.1935333109441686,3.8861709532350206,-1.2746777570201495,-1.2030203230326555,0.24756201933238053,0.3791732549504771
14958,2.05875933181839,1.9201501536776933,1.6331808315753196,4.983287073080439,-1.5613809956506945,-1.068117669167973,0.23911087436102502,1.4872865567604077,-0.1573802952729888,2.319878854732078,4.569899177435416,0.2295538272417167,0.947835705319487,1.6650212829302347,1.5027072504920804,-0.5103919831323809,2.72498541131199,-1.9216389488491685,3.2540689194805665,3.9467065617714185,-1.2141421484837513,-1.2635559315690537,0.30809762786877865,0.4397088634868752
14969,2.148120323879094,2.009511145738397,1.7225418236360235,5.072648065141143,-1.4720200035899906,-0.978756677107269,0.328471866421729,1.5766475488211116,-0.0680193032122848,2.409239846792782,4.65926016949612,0.3189148193024207,0.858474713258783,1.7543822749909386,1.5920682425527843,-0.5997529751930849,2.635624419251286,-1.8322779567884646,3.3434299115412704,4.0360675538321225,-1.3035031405444553,-1.1741949395083497,0.3974586199294826,0.3503478714261712
14999,1.5460824884038882,1.4074733102631916,1.1205039881608179,4.470610229665938,-2.0740578390651963,-1.5807945125824747,-0.27356596905347674,0.9746097133459058,-0.6700571386874905,1.8072020113175764,4.057222334020914,-0.283123016172785,1.4605125487339887,1.152344439515733,0.9900304070775786,0.0022848602821208264,3.2376622547264917,-2.4343157922636705,2.741392076066065,3.434029718356917,-0.7014653050692495,-1.7762327749835554,-0.20457921554572311,0.9523857069013769
15022,1.4848032341967468,1.3461940560560501,1.0592247339536764,4.409330975458796,-2.1353370932723377,-1.6420737667896161,-0.3348452232606182,0.9133304591387643,-0.731336392894632,1.745922757110435,3.995943079813773,-0.3444022703799265,1.3992332945268473,1.0910651853085915,0.9287511528704371,-0.05899439392502067,3.1763830005193503,-2.495595046470812,2.6801128218589234,3.3727504641497754,-0.640186050862108,-1.8375120291906968,-0.2658584697528646,0.8911064526942354
15068,1.5433383918758277,1.404729213735131,1.1177598916327574,4.4678661331378775,-2.0768019355932568,-1.5835386091105352,-0.2763100655815372,0.9718656168178453,-0.789871550573713,1.804457914789516,4.054478237492854,-0.28586711270084547,1.4577684522059282,1.1496003429876724,0.9872863105495181,-0.00045923624593967316,3.234918158198431,-2.437059888791731,2.7386479795380043,3.4312856218288563,-0.698721208541189,-1.7789768715116159,-0.2073233120737836,0.9496416103733164
15132,1.5810068474248342,1.4423976692841376,1.155428347181764,4.505534588686884,-2.03913348004425,-1.5458701535615287,-0.2386416100325306,1.009534072366852,-0.7522030950247065,1.8421263703385224,4.092146693041861,-0.24819865715183886,1.4954369077549348,1.187268798536679,1.0249547660985248,0.03720921930306693,3.2725866137474378,-2.3993914332427244,2.776316435087011,3.468954077377863,-0.6610527529921825,-1.7413084159626093,-0.169654856524777,0.987310065922323
15145,1.596717836044325,1.4581086579036284,1.1711393358012547,4.521245577306375,-2.023422491424759,-1.5301591649420379,-0.22293062141303968,1.0252450609863428,-0.7364921064052156,1.8578373589580133,4.1078576816613515,-0.23248766853234795,1.5111478963744256,1.2029797871561698,1.0406657547180156,0.05292020792255783,3.288297602366929,-2.3836804446232334,2.792027423706502,3.484665065997354,-0.6453417643726915,-1.7255974273431185,-0.15394386790528608,1.003021054541814
15164,1.506412591036014,1.3678034128953174,1.0808340907929437,4.430940332298063,-2.1137277364330704,-1.620464409950349,-0.31323586642135076,0.9349398159780318,-0.6461868613969045,1.7675321139497022,4.01755243665304,-0.32279291354065903,1.4208426513661145,1.1126745421478588,0.9503605097097045,-0.03738503708575326,3.1979923573586175,-2.4739856896315446,2.7017221786981906,3.3943598209890427,-0.7356470093810026,-1.8159026723514295,-0.2442491129135972,0.9127158095335028
15196,1.5287978389360117,1.3901886607953151,1.1032193386929414,4.453325580198061,-2.0913424885330727,-1.5980791620503512,-0.2908506185213531,0.9573250638780295,-0.6238016134969068,1.7899173618497,4.0399376845530375,-0.30040766564066135,1.4432278992661123,1.1350597900478565,0.9727457576097023,-0.014999789185755563,3.2203776052586153,-2.451600441731547,2.7241074265981884,3.4167450688890404,-0.7132617614810048,-1.7935174244514318,-0.2218638650135995,0.9351010574335006
15247,1.4091286577391426,1.270519479598446,0.9835501574960723,4.333656399001192,-2.211011669729942,-1.7177483432472203,-0.41051979971822217,0.8376558826811604,-0.5041324323000377,1.6702481806528309,3.9202685033561684,-0.42007684683753044,1.3235587180692432,1.0153906088509874,0.8530765764128332,-0.13466897038262465,3.100708424061746,-2.571269622928416,2.6044382454013193,3.2970758876921713,-0.8329309426778739,-1.913186605648301,-0.3415330462104686,0.8154318762366315
15294,1.4501767372437255,1.2294714000938631,1.0245982370006552,4.374704478505775,-2.169963590225359,-1.6767002637426374,-0.3694717202136393,0.8787039621857433,-0.4630843527954548,1.7112962601574138,3.8792204238515855,-0.37902876733294755,1.364606797573826,1.0564386883555703,0.8941246559174161,-0.09362089087804176,3.141756503566329,-2.530221543423833,2.645486324905902,3.338123967196754,-0.791882863173291,-1.872138526143718,-0.3004849667058857,0.8564799557412144
15304,1.3812448490419391,1.2984032882956495,0.9556663487988688,4.305772590303989,-2.2388954784271453,-1.7456321519444238,-0.4384036084154257,0.8097720739839569,-0.5320162409972412,1.6423643719556273,3.948152312053372,-0.44796065553473396,1.2956749093720397,0.9875068001537839,0.8251927677156297,-0.16255277907982818,3.0728246153645427,-2.5991534316256195,2.5765544367041158,3.2691920789949678,-0.8608147513750775,-1.9410704143455044,-0.3694168549076721,0.787548067539428
15321,1.415353753902458,1.3325121931561685,0.9897752536593877,4.339881495164508,-2.2047865735666266,-1.7115232470839048,-0.4042947035549068,0.8438809788444758,-0.49790733613672233,1.6082554670951084,3.9822612169138907,-0.48206956039525284,1.3297838142325586,0.953397895293265,0.8593016725761485,-0.12844387421930928,3.038715710504024,-2.6332623364861383,2.6106633415646345,3.3033009838554865,-0.8949236562355963,-1.9069615094849854,-0.3353079500471532,0.7534391626789091
15346,1.3858802656375602,1.3030387048912706,0.9603017653944897,4.31040800689961,-2.2342600618315243,-1.7409967353488027,-0.43376819181980475,0.8144074905795778,-0.5273808244016203,1.5787819788302104,3.952787728648993,-0.5115430486601508,1.3003103259676607,0.9239244070283671,0.8298281843112506,-0.15791736248420718,3.009242222239126,-2.662735824751036,2.581189853299737,3.273827495590589,-0.9243971445004943,-1.9364349977498834,-0.3647814383120511,0.7239656744140112
15375,1.445054617212994,1.3622130564667045,1.0194761169699238,4.369582358475044,-2.17508571025609,-1.8001710869242367,-0.37459384024437076,0.7552331390041438,-0.46820647282618627,1.5196076272547765,4.011962080224427,-0.4523686970847168,1.3594846775430947,0.864750055452933,0.7706538327358166,-0.09874301090877319,3.0684165738145603,-2.72191017632647,2.5220155017243027,3.333001847166023,-0.9835714960759283,-1.9956093493253173,-0.30560708673661713,0.6647913228385771
15392,1.2790984526837423,1.1962568919374528,0.8535199524406721,4.203626193945792,-2.3410418747853416,-1.634214922394985,-0.5405500047736225,0.9211893035333955,-0.634162637355438,1.6855637917840283,3.846005915695175,-0.6183248616139685,1.1935285130138429,1.0307062199821848,0.9366099972650682,-0.2646991754380249,2.902460409285309,-2.5559540117972186,2.687971666253554,3.1670456826367714,-0.8176153315466766,-1.8296531847960655,-0.47156325126586884,0.8307474873678288
15421,1.2598429117358385,1.177001350989549,0.8342644114927683,4.184370652997888,-2.3602974157332453,-1.6534704633428887,-0.5598055457215263,0.9019337625854916,-0.6534181783033418,1.6663082508361244,3.8267503747472715,-0.6375804025618723,1.174272972065939,1.011450679034281,0.9173544563171644,-0.28395471638592873,2.883204868337405,-2.536698470849315,2.6687161253056506,3.147790141688868,-0.7983597905987728,-1.8489087257439694,-0.49081879221377267,0.811491946419925
15438,1.293503401407383,1.2106618406610934,0.8679249011643128,4.218031142669433,-2.326636926061701,-1.6198099736713443,-0.5261450560499819,0.9355942522570361,-0.6197576886317974,1.6999687405076689,3.793089885075727,-0.6712408922334168,1.2079334617374835,1.0451111687058254,0.9510149459887088,-0.25029422671438434,2.9168653580089496,-2.5703589605208594,2.702376614977195,3.1814506313604123,-0.8320202802703173,-1.815248236072425,-0.4571583025422283,0.8451524360914694
15508,1.273107001815311,1.2310582402531653,0.8883213007563847,4.238427542261505,-2.347033325653773,-1.5994135740792723,-0.5465414556420538,0.9151978526649641,-0.6401540882238693,1.7203651400997408,3.772693485483655,-0.6508444926413448,1.1875370621454115,1.0655075682978974,0.9714113455807808,-0.27069062630645635,2.937261757601022,-2.5499625609287873,2.7227730145692672,3.16105423176834,-0.8116238806782453,-1.794851836480353,-0.4775547021343003,0.8247560364993974
15547,1.244971561794752,1.2029228002326064,0.9164567407769435,4.266562982282063,-2.318897885633214,-1.6275490140998312,-0.518406015621495,0.8870624126444053,-0.6682895282444281,1.692229700079182,3.800828925504214,-0.6789799326619036,1.1594016221248526,1.0373721282773385,0.9995467856013396,-0.29882606632701514,2.909126317580463,-2.5218271209082284,2.750908454589826,3.132918791747781,-0.7834884406576865,-1.766716396459794,-0.5056901421548591,0.7966205964788386
15595,1.2172861916302788,1.1752374300681332,0.9441421109414168,4.23887761211759,-2.291212515468741,-1.599863643935358,-0.4907206454570218,0.9147477828088786,-0.6959748984089014,1.7199150702436552,3.828514295668687,-0.6512945624974305,1.187086992289326,1.0650574984418117,1.0272321557658128,-0.27114069616254194,2.8814409474159897,-2.5495124910727016,2.723223084425353,3.1606041619122545,-0.7558030704932133,-1.7944017666242673,-0.4780047719903859,0.8243059666433119
15656,1.1955851871837873,1.1535364256216416,0.9224411064949253,4.260578616564081,-2.312913519915232,-1.6215646483818495,-0.5124216499035134,0.9364487872553701,-0.7176759028553928,1.6982140657971636,3.8068132912221957,-0.629593558050939,1.1653859878428343,1.0433564939953202,1.0055311513193212,-0.24943969171605043,2.8597399429694983,-2.571213495519193,2.7015220799788615,3.138903157465763,-0.7775040749397047,-1.816102771070759,-0.49970577643687736,0.8026049621968204
15680,1.1718863528563581,1.1298375912942125,0.9461399408223545,4.28427745089151,-2.3366123542426616,-1.6452634827092787,-0.5361204842309426,0.9601476215827993,-0.7413747371828221,1.7219129001245927,3.7831144568947663,-0.6058947237235097,1.1416871535154052,1.019657659667891,0.981832316991892,-0.22574085738862124,2.836041108642069,-2.5949123298466223,2.677823245651432,3.1626019917931925,-0.801202909267134,-1.839801605398188,-0.47600694210944816,0.7789061278693912
15708,1.2507311437847777,1.208682382222632,0.867295149893935,4.2054326599630905,-2.257767563314242,-1.5664186917808591,-0.4572756933025231,0.8813028306543798,-0.6625299462544025,1.6430681091961732,3.8619592478231857,-0.6847395146519293,1.2205319444438247,1.0985024505963106,1.0606771079203114,-0.3045856483170407,2.9148858995704883,-2.516067538918203,2.7566680365798515,3.083757200864773,-0.7223581183387144,-1.7609568144697685,-0.5548517330378677,0.8577509187978107
15817,1.3377206628791989,1.1216928631282108,0.9542846689883563,4.292422179057512,-2.170778044219821,-1.6534082108752803,-0.3702861742081018,0.9682923497488011,-0.5755404271599812,1.7300576282905944,3.948948766917607,-0.597749995557508,1.307521463538246,1.0115129315018894,1.1476666270147327,-0.2175961292226194,3.0018754186649095,-2.429078019823782,2.8436575556742727,3.1707467199591943,-0.8093476374331358,-1.8479463335641897,-0.4678622139434464,0.944740437892232
