DateTime,open,high,low,close,rolling_avg_15,rolling_sd_15,rolling_avg_20,rolling_sd_20
2025-02-17 12:16:00,2282410,2282840,2282235,2282290,2284563.0,1322.9,2284984.25,1517.09
2025-02-17 12:17:00,2282250,2283070,2282145,2282545,2284285.0,1275.67,2284879.5,1611.5
2025-02-17 12:18:00,2282515,2282890,2282375,2282415,2284083.33,1318.43,2284736.0,1698.9
2025-02-17 12:19:00,2282400,2282470,2281900,2281935,2283840.33,1358.18,2284502.25,1748.38
2025-02-17 12:20:00,2281975,2282025,2280910,2281165,2283535.33,1413.67,2284248.75,1848.6
2025-02-17 12:21:00,2281160,2281265,2280345,2280400,2283163.0,1457.21,2283845.25,1757.2
2025-02-17 12:22:00,2280425,2280730,2280185,2280720,2282827.33,1396.12,2283545.5,1753.22
2025-02-17 12:23:00,2280705,2280815,2279815,2279840,2282500.0,1485.85,2283265.5,1877.5
2025-02-17 12:24:00,2279815,2280610,2279620,2280585,2282298.67,1529.39,2283015.75,1885.63
2025-02-17 12:25:00,2280605,2281290,2280585,2281245,2282075.33,1410.06,2282791.0,1810.2
2025-02-17 12:26:00,2281245,2281435,2281100,2281400,2281903.33,1315.3,2282561.75,1669.26
2025-02-17 12:27:00,2281530,2282015,2281450,2281985,2281744.0,1125.57,2282373.25,1493.27
2025-02-17 12:28:00,2281985,2282130,2281485,2281510,2281581.33,945.98,2282211.25,1394.32
2025-02-17 12:29:00,2281545,2282425,2281220,2282275,2281512.0,842.26,2282144.75,1355.53
2025-02-17 12:30:00,2282260,2282260,2281690,2281980,2281486.0,819.6,2282014.0,1226.74
2025-02-17 12:31:00,2281975,2282175,2281855,2282175,2281478.33,812.05,2281923.75,1137.66
2025-02-17 12:32:00,2282175,2283000,2281485,2281935,2281437.67,768.94,2281801.75,981.0
2025-02-17 12:33:00,2281955,2282800,2281925,2282405,2281437.0,768.04,2281724.5,855.77
2025-02-17 12:34:00,2282425,2283005,2281720,2281720,2281422.67,760.05,2281644.75,769.74
2025-02-17 12:35:00,2281715,2282530,2281715,2282390,2281504.33,795.37,2281645.75,770.75
2025-02-17 12:36:00,2282380,2282475,2281605,2281615,2281585.33,734.41,2281612.0,755.68
2025-02-17 12:37:00,2281540,2281575,2281110,2281535,2281639.67,694.9,2281561.5,723.09
2025-02-17 12:38:00,2281570,2282060,2281350,2281365,2281741.33,495.84,2281509.0,695.45
2025-02-17 12:39:00,2281285,2281505,2281035,2281505,2281802.67,387.7,2281487.5,688.2
2025-02-17 12:40:00,2281490,2282015,2280985,2281815,2281840.67,355.75,2281520.0,687.52
2025-02-17 12:41:00,2281815,2282710,2281650,2282495,2281913.67,370.89,2281624.75,667.19
2025-02-17 12:42:00,2282525,2285270,2282460,2285030,2282116.67,886.98,2281840.25,981.57
2025-02-17 12:43:00,2284930,2284930,2283535,2284105,2282289.67,1005.37,2282053.5,987.41
2025-02-17 12:44:00,2284045,2284620,2283320,2284450,2282434.67,1149.6,2282246.75,1060.4
2025-02-17 12:45:00,2284500,2285190,2284500,2284735,2282618.33,1283.99,2282421.25,1168.52
2025-02-17 12:46:00,2284730,2286145,2284615,2285800,2282860.0,1514.96,2282641.25,1363.98
2025-02-17 12:47:00,2285760,2287660,2285655,2287550,2283234.33,1911.8,2282919.5,1739.1
2025-02-17 12:48:00,2287615,2288220,2286680,2286680,2283519.33,2089.71,2283178.0,1895.75
2025-02-17 12:49:00,2286640,2286640,2285110,2285110,2283745.33,2064.37,2283319.75,1930.35
2025-02-17 12:50:00,2284975,2285070,2284105,2284585,2283891.67,2039.08,2283450.0,1923.06
2025-02-17 12:51:00,2284675,2285475,2284585,2285330,2284139.33,1967.15,2283607.75,1942.28
2025-02-17 12:52:00,2285380,2286025,2285375,2285960,2284434.33,1878.49,2283809.0,1968.18
2025-02-17 12:53:00,2285945,2286700,2285455,2285495,2284709.67,1689.66,2283963.5,1973.44
2025-02-17 12:54:00,2285565,2286540,2285190,2286050,2285012.67,1466.74,2284180.0,1951.76
2025-02-17 12:55:00,2286045,2286225,2284860,2285075,2285230.0,1170.75,2284314.25,1914.14
2025-02-17 12:56:00,2285050,2286015,2284665,2285295,2285416.67,894.04,2284498.25,1815.33
2025-02-17 12:57:00,2285350,2286890,2285240,2286855,2285538.33,959.45,2284764.25,1746.75
2025-02-17 12:58:00,2286895,2287030,2285915,2286580,2285703.33,906.72,2285025.0,1595.28
2025-02-17 12:59:00,2286510,2287730,2286305,2287190,2285886.0,912.17,2285309.25,1433.34
2025-02-17 13:00:00,2287225,2288130,2287095,2288045,2286106.67,1009.06,2285620.75,1305.22
2025-02-17 13:01:00,2288030,2288390,2287420,2287940,2286249.33,1108.94,2285893.0,1180.87
2025-02-17 13:02:00,2287935,2289980,2287935,2288945,2286342.33,1272.28,2286088.75,1343.57
2025-02-17 13:03:00,2288730,2288730,2287230,2288175,2286442.0,1356.4,2286292.25,1335.49
2025-02-17 13:04:00,2288135,2288990,2287820,2288030,2286636.67,1361.1,2286471.25,1315.34
2025-02-17 13:05:00,2288010,2288100,2286895,2286970,2286795.67,1238.06,2286583.0,1253.56
2025-02-17 13:06:00,2286885,2287090,2286195,2286385,2286866.0,1177.32,2286612.25,1241.09
2025-02-17 13:07:00,2286580,2286905,2285820,2285920,2286863.33,1179.57,2286530.75,1229.73
2025-02-17 13:08:00,2285890,2285890,2285160,2285340,2286853.0,1193.01,2286463.75,1257.37
2025-02-17 13:09:00,2285385,2285655,2285015,2285500,2286816.33,1227.41,2286483.25,1238.15
2025-02-17 13:10:00,2285480,2285590,2284765,2285020,2286812.67,1233.05,2286505.0,1206.46
2025-02-17 13:11:00,2284970,2285075,2284540,2284725,2286774.67,1290.6,2286474.75,1244.46
2025-02-17 13:12:00,2284680,2284870,2284220,2284360,2286608.33,1432.49,2286394.75,1327.92
2025-02-17 13:13:00,2284370,2286130,2284250,2284885,2286495.33,1500.14,2286364.25,1356.37
2025-02-17 13:14:00,2284890,2284945,2283845,2284315,2286303.67,1586.24,2286277.5,1430.96
2025-02-17 13:15:00,2284265,2284485,2283710,2283785,2286019.67,1632.87,2286213.0,1514.64
2025-02-17 13:16:00,2283860,2284655,2283725,2284440,2285786.33,1588.32,2286170.25,1553.49
2025-02-17 13:17:00,2284375,2285000,2283765,2283855,2285447.0,1397.56,2286020.25,1626.99
2025-02-17 13:18:00,2283850,2284500,2283595,2284355,2285192.33,1198.87,2285909.0,1662.38
2025-02-17 13:19:00,2284380,2284825,2284155,2284310,2284944.33,922.95,2285765.0,1670.3
2025-02-17 13:20:00,2284485,2284605,2283515,2283695,2284726.0,786.86,2285547.5,1640.74
2025-02-17 13:21:00,2283770,2284145,2283490,2283610,2284541.0,689.1,2285331.0,1593.42
2025-02-17 13:22:00,2283630,2284290,2283410,2284170,2284424.33,578.16,2285092.25,1364.73
2025-02-17 13:23:00,2284150,2284495,2283800,2284335,2284357.33,519.75,2284900.25,1163.49
2025-02-17 13:24:00,2284315,2286175,2284315,2286040,2284393.33,614.6,2284800.75,946.63
2025-02-17 13:25:00,2286220,2286770,2286070,2286550,2284495.33,819.0,2284779.75,899.46
2025-02-17 13:26:00,2286510,2286910,2286045,2286550,2284617.0,976.05,2284788.0,915.57
2025-02-17 13:27:00,2286530,2286650,2285610,2285620,2284701.0,1006.11,2284773.0,898.34
2025-02-17 13:28:00,2285725,2286985,2285220,2286650,2284818.67,1125.32,2284838.5,985.4
2025-02-17 13:29:00,2286660,2287335,2286550,2287160,2285008.33,1265.4,2284921.5,1106.52
2025-02-17 13:30:00,2287165,2287165,2286035,2286130,2285164.67,1248.21,2284977.0,1139.07
2025-02-17 13:31:00,2286135,2286750,2285965,2286745,2285318.33,1293.68,2285078.0,1203.3
2025-02-17 13:32:00,2286765,2287095,2286125,2286335,2285483.67,1251.07,2285176.75,1222.17
2025-02-17 13:33:00,2286330,2286940,2286115,2286900,2285653.33,1259.62,2285277.5,1278.6
2025-02-17 13:34:00,2286850,2289410,2286850,2289395,2285992.33,1527.95,2285531.5,1552.56
2025-02-17 13:35:00,2289395,2291005,2289395,2290850,2286469.33,1843.73,2285884.75,1899.3
2025-02-17 13:36:00,2291185,2291955,2290550,2290700,2286942.0,1963.28,2286197.75,2148.18
2025-02-17 13:37:00,2290655,2290810,2288820,2288820,2287252.0,1858.64,2286446.0,2150.08
2025-02-17 13:38:00,2288930,2289230,2288145,2289015,2287564.0,1721.77,2286679.0,2164.01
2025-02-17 13:39:00,2289120,2291085,2288985,2290810,2287882.0,1855.49,2287004.0,2274.76
2025-02-17 13:40:00,2290765,2292625,2290210,2291180,2288190.67,1997.74,2287378.25,2317.04
2025-02-17 13:41:00,2291245,2292225,2290775,2291490,2288520.0,2111.88,2287772.25,2312.51
2025-02-17 13:42:00,2291515,2294855,2291365,2293900,2289072.0,2366.5,2288258.75,2528.22
2025-02-17 13:43:00,2294045,2295095,2293780,2294820,2289616.67,2687.64,2288783.0,2749.2
2025-02-17 13:44:00,2294920,2295185,2294370,2295085,2290145.0,2937.54,2289235.25,3006.17
2025-02-17 13:45:00,2295175,2295910,2293725,2293755,2290653.33,2851.62,2289595.5,3097.76
2025-02-17 13:46:00,2293765,2294900,2292405,2292690,2291049.67,2677.43,2289902.5,3084.27
2025-02-17 13:47:00,2292710,2292980,2290520,2291280,2291379.33,2338.43,2290185.5,2926.27
2025-02-17 13:48:00,2291350,2292135,2290585,2291170,2291664.0,1987.81,2290411.5,2811.12
2025-02-17 13:49:00,2291175,2291800,2291040,2291520,2291805.67,1887.76,2290629.5,2713.05
2025-02-17 13:50:00,2291555,2292535,2291255,2292315,2291903.33,1872.62,2290938.75,2518.72
2025-02-17 13:51:00,2292460,2293505,2292425,2293440,2292086.0,1880.47,2291273.5,2372.68
2025-02-17 13:52:00,2293515,2293920,2292335,2292470,2292329.33,1649.66,2291580.25,2079.01
2025-02-17 13:53:00,2292475,2292555,2291470,2292230,2292543.67,1374.13,2291846.75,1765.46
2025-02-17 13:54:00,2292190,2292255,2291030,2291560,2292593.67,1319.08,2291955.0,1671.07
2025-02-17 13:55:00,2291605,2292365,2291450,2291530,2292617.0,1295.17,2291989.0,1654.24
2025-02-17 13:56:00,2291570,2291765,2290355,2290355,2292541.33,1395.02,2291971.75,1670.11
2025-02-17 13:57:00,2290350,2290455,2288680,2289200,2292228.0,1583.19,2291990.75,1634.14
2025-02-17 13:58:00,2289275,2289600,2288255,2289320,2291861.33,1576.89,2292006.0,1606.09
2025-02-17 13:59:00,2289545,2289830,2288895,2289180,2291467.67,1446.3,2291924.5,1708.09
2025-02-17 14:00:00,2289180,2290115,2289030,2289880,2291209.33,1351.53,2291859.5,1761.8
2025-02-17 14:01:00,2290035,2291040,2289885,2290790,2291082.67,1290.5,2291824.5,1776.42
2025-02-17 14:02:00,2290865,2292215,2290865,2292145,2291140.33,1318.97,2291736.75,1710.63
2025-02-17 14:03:00,2292150,2293405,2291665,2292445,2291225.33,1361.41,2291618.0,1561.24
2025-02-17 14:04:00,2292490,2292750,2290785,2290785,2291176.33,1363.28,2291403.0,1338.92
2025-02-17 14:05:00,2290720,2290720,2287675,2288375,2290913.67,1500.84,2291134.0,1381.29
2025-02-17 14:06:00,2288570,2290135,2288505,2290105,2290691.33,1338.05,2291004.75,1348.58
2025-02-17 14:07:00,2290190,2290585,2289110,2289110,2290467.33,1299.72,2290896.25,1411.11
2025-02-17 14:08:00,2289115,2289830,2288395,2288995,2290251.67,1253.93,2290787.5,1471.43
2025-02-17 14:09:00,2289035,2289145,2288460,2288625,2290056.0,1264.14,2290642.75,1536.53
2025-02-17 14:10:00,2288620,2288940,2288075,2288575,2289859.0,1248.18,2290455.75,1549.83
2025-02-17 14:11:00,2288605,2288915,2288005,2288765,2289753.0,1270.37,2290222.0,1423.44
2025-02-17 14:12:00,2288780,2289955,2288595,2289890,2289799.0,1261.37,2290093.0,1322.31
2025-02-17 14:13:00,2289840,2290445,2288700,2288700,2289757.67,1288.07,2289916.5,1255.98
2025-02-17 14:14:00,2288720,2289315,2288325,2288525,2289714.0,1319.76,2289764.75,1230.03
2025-02-17 14:15:00,2288550,2288955,2288450,2288650,2289632.0,1346.65,2289620.75,1180.06
2025-02-17 14:16:00,2288710,2290030,2288710,2289235,2289528.33,1310.51,2289564.75,1169.92
2025-02-17 14:17:00,2289245,2290315,2289245,2290305,2289405.67,1120.41,2289620.0,1177.85
2025-02-17 14:18:00,2290305,2291125,2289450,2290025,2289244.33,771.37,2289655.25,1178.95
2025-02-17 14:19:00,2290035,2290555,2289990,2290535,2289227.67,737.66,2289723.0,1189.09
2025-02-17 14:20:00,2290505,2292085,2290505,2292070,2289474.0,1002.13,2289832.5,1299.97
2025-02-17 14:21:00,2292075,2292150,2290490,2290655,2289510.67,1036.34,2289825.75,1295.08
2025-02-17 14:22:00,2290710,2291095,2289700,2290415,2289597.67,1054.92,2289739.25,1185.13
2025-02-17 14:23:00,2290460,2291020,2290155,2290940,2289727.33,1094.35,2289664.0,1043.62
2025-02-17 14:24:00,2290960,2291690,2290935,2291680,2289931.0,1157.03,2289708.75,1111.22
2025-02-17 14:25:00,2291695,2291740,2290515,2290595,2290065.67,1104.28,2289819.75,1081.45
2025-02-17 14:26:00,2290615,2291500,2290355,2291360,2290238.67,1089.12,2289882.5,1134.01
2025-02-17 14:27:00,2291450,2291930,2290795,2290980,2290311.33,1100.5,2289976.0,1144.01
2025-02-17 14:28:00,2291020,2291825,2290770,2291435,2290493.67,1039.33,2290098.0,1163.82
2025-02-17 14:29:00,2291460,2292700,2291195,2292570,2290763.33,1016.57,2290295.25,1233.27
2025-02-17 14:30:00,2292545,2292545,2291420,2291545,2290956.33,847.43,2290443.75,1193.39
2025-02-17 14:31:00,2291490,2291570,2290495,2290760,2291058.0,705.81,2290543.5,1127.23
2025-02-17 14:32:00,2290800,2291150,2289890,2290570,2291075.67,688.73,2290577.5,1116.69
2025-02-17 14:33:00,2290570,2291280,2290150,2291215,2291155.0,624.61,2290703.25,1032.58
2025-02-17 14:34:00,2291215,2291330,2290070,2290145,2291129.0,659.41,2290784.25,908.84
2025-02-17 14:35:00,2290150,2290530,2289750,2290135,2291000.0,651.39,2290858.5,776.29
2025-02-17 14:36:00,2290115,2290305,2289035,2289540,2290925.67,749.77,2290873.75,745.09
2025-02-17 14:37:00,2289600,2289915,2288495,2288535,2290800.33,966.92,2290785.25,904.31
2025-02-17 14:38:00,2288530,2289445,2288330,2288940,2290667.0,1077.82,2290731.0,981.56
2025-02-17 14:39:00,2289175,2289805,2289000,2289480,2290520.33,1079.81,2290678.25,1020.23
2025-02-17 14:40:00,2289465,2290815,2289190,2290175,2290492.33,1083.17,2290583.5,970.98
2025-02-17 14:41:00,2290230,2290640,2289965,2290030,2290403.67,1061.29,2290552.25,978.59
2025-02-17 14:42:00,2290005,2291055,2289860,2291050,2290408.33,1064.15,2290584.0,984.19
2025-02-17 14:43:00,2291155,2291920,2290695,2290815,2290367.0,1033.01,2290577.75,982.2
2025-02-17 14:44:00,2290895,2291720,2290580,2291290,2290281.67,879.49,2290558.25,962.85
2025-02-17 14:45:00,2291310,2291480,2290935,2291195,2290258.33,847.65,2290588.25,973.34
2025-02-17 14:46:00,2291165,2291350,2290545,2291065,2290278.67,864.04,2290573.5,963.22
2025-02-17 14:47:00,2291230,2292330,2291010,2291280,2290326.0,899.85,2290588.5,972.17
2025-02-17 14:48:00,2291170,2292065,2291000,2291905,2290372.0,963.9,2290612.0,999.02
2025-02-17 14:49:00,2291920,2292065,2291230,2291445,2290458.67,999.8,2290555.75,910.75
2025-02-17 14:50:00,2291385,2291730,2290690,2291590,2290555.67,1036.08,2290558.0,913.37
2025-02-17 14:51:00,2291570,2291755,2290085,2290175,2290598.0,1004.1,2290528.75,915.92
2025-02-17 14:52:00,2290220,2290920,2289885,2290225,2290710.67,836.99,2290511.5,918.35
2025-02-17 14:53:00,2290245,2291245,2290140,2290530,2290816.67,683.3,2290477.25,903.39
2025-02-17 14:54:00,2290545,2290690,2289945,2290020,2290852.67,619.05,2290471.0,906.23
2025-02-17 14:55:00,2290015,2290455,2289640,2290365,2290865.33,606.0,2290482.5,903.2
2025-02-17 14:56:00,2290440,2290865,2290140,2290645,2290906.33,564.85,2290537.75,875.9
2025-02-17 14:57:00,2290635,2291645,2290635,2291645,2290946.0,595.71,2290693.25,771.47
2025-02-17 14:58:00,2291655,2293160,2291425,2293090,2291097.67,810.76,2290900.75,830.9
2025-02-17 14:59:00,2293140,2294995,2293010,2294630,2291320.33,1221.81,2291158.25,1116.39
2025-02-17 15:00:00,2294640,2294680,2292970,2293900,2291500.67,1390.03,2291344.5,1246.82
2025-02-17 15:01:00,2293945,2295815,2293945,2295640,2291805.67,1744.37,2291625.0,1533.6
2025-02-17 15:02:00,2295770,2296210,2294715,2294885,2292046.0,1907.49,2291816.75,1689.72
2025-02-17 15:03:00,2294855,2295350,2294000,2294570,2292223.67,2014.52,2292004.5,1778.82
2025-02-17 15:04:00,2294620,2295555,2294595,2295470,2292492.0,2165.78,2292213.5,1929.63
2025-02-17 15:05:00,2295380,2295760,2294980,2295070,2292724.0,2247.12,2292407.25,2014.64
2025-02-17 15:06:00,2295010,2295265,2294530,2294965,2293043.33,2198.84,2292602.25,2065.98
2025-02-17 15:07:00,2294990,2295130,2293810,2294070,2293299.67,2066.99,2292741.75,2066.19
2025-02-17 15:08:00,2294080,2294910,2294080,2294910,2293591.67,1954.07,2292892.0,2110.92
2025-02-17 15:09:00,2294935,2295120,2294340,2295120,2293931.67,1717.61,2293075.75,2138.1
2025-02-17 15:10:00,2295105,2296245,2294955,2296085,2294313.0,1488.93,2293300.5,2208.79
2025-02-17 15:11:00,2296055,2296395,2295515,2296395,2294696.33,1186.63,2293611.5,2183.3
2025-02-17 15:12:00,2296430,2296575,2295780,2296090,2294992.67,887.52,2293904.75,2096.66
2025-02-17 15:13:00,2295890,2296160,2295700,2295965,2295184.33,746.51,2294176.5,1985.5
2025-02-17 15:14:00,2296015,2296340,2295835,2296335,2295298.0,784.9,2294492.25,1781.35
2025-02-17 15:15:00,2296430,2297065,2296320,2297065,2295509.0,807.33,2294827.25,1583.32
2025-02-17 15:16:00,2297050,2297115,2295975,2296285,2295552.0,831.62,2295109.25,1270.61
2025-02-17 15:17:00,2296350,2296465,2295585,2295740,2295609.0,811.7,2295314.0,979.61
2025-02-17 15:18:00,2295795,2296290,2295685,2295960,2295701.67,762.46,2295457.5,836.42
2025-02-17 15:19:00,2295960,2296055,2295480,2295710,2295717.67,759.76,2295511.5,814.77
2025-02-17 15:20:00,2295690,2296340,2295585,2296175,2295791.33,745.93,2295625.25,732.61
2025-02-17 15:21:00,2296165,2296550,2295965,2296510,2295894.33,730.18,2295668.75,758.89
2025-02-17 15:22:00,2296575,2296850,2296430,2296850,2296079.67,569.09,2295767.0,779.01
2025-02-17 15:23:00,2296835,2297100,2296630,2297090,2296225.0,525.76,2295893.0,779.01
2025-02-17 15:24:00,2297090,2297160,2296875,2297055,2296354.0,469.66,2295972.25,813.57
2025-02-17 15:25:00,2297045,2297170,2296280,2296695,2296394.67,471.11,2296053.5,799.75
2025-02-17 15:26:00,2296560,2296885,2296450,2296605,2296408.67,474.23,2296135.5,765.61
2025-02-17 15:27:00,2296595,2297210,2296595,2297195,2296482.33,505.96,2296291.75,628.5
2025-02-17 15:28:00,2297140,2297400,2296775,2297210,2296565.33,517.03,2296406.75,570.07
2025-02-17 15:29:00,2297225,2297305,2296445,2296445,2296572.67,514.3,2296473.0,483.0
2025-02-17 15:30:00,2296640,2296975,2296130,2296350,2296525.0,498.3,2296486.25,475.37
2025-02-18 09:16:00,2297510,2298940,2293345,2295610,2296480.0,549.38,2296447.0,514.13
2025-02-18 09:17:00,2295720,2296420,2293525,2293765,2296348.33,877.86,2296330.75,788.66
2025-02-18 09:18:00,2293580,2294060,2292660,2293090,2296157.0,1216.14,2296187.0,1070.49
2025-02-18 09:19:00,2292720,2292875,2291585,2291590,2295882.33,1695.2,2295949.75,1482.49
2025-02-18 09:20:00,2291625,2291935,2290885,2290930,2295532.67,2118.59,2295643.0,1832.89
2025-02-18 09:21:00,2290965,2292485,2290200,2292220,2295246.67,2261.94,2295439.75,1977.62
2025-02-18 09:22:00,2291890,2292115,2290230,2290325,2294811.67,2541.7,2295169.0,2281.65
2025-02-18 09:23:00,2290430,2290430,2289370,2290250,2294355.67,2711.64,2294883.5,2522.05
2025-02-18 09:24:00,2290200,2290505,2289655,2289890,2293878.0,2830.64,2294592.5,2747.36
2025-02-18 09:25:00,2289745,2290175,2288435,2288445,2293328.0,3038.09,2294206.0,3041.05
2025-02-18 09:26:00,2288530,2289295,2287700,2288960,2292818.33,3089.89,2293828.5,3204.22
2025-02-18 09:27:00,2288990,2290140,2288920,2289770,2292323.33,2929.24,2293474.5,3243.69
2025-02-18 09:28:00,2289650,2290040,2288300,2288365,2291733.67,2760.68,2293038.25,3317.72
2025-02-18 09:29:00,2288430,2289755,2288005,2289470,2291268.67,2484.0,2292659.0,3267.54
2025-02-18 09:30:00,2289425,2290775,2289355,2290070,2290850.0,2059.32,2292327.75,3171.24
2025-02-18 09:31:00,2290040,2290040,2288690,2288690,2290388.67,1651.55,2291932.0,3102.5
2025-02-18 09:32:00,2288640,2288705,2286865,2287580,2289976.33,1514.82,2291451.25,2986.84
2025-02-18 09:33:00,2287405,2289110,2287195,2287615,2289611.33,1362.98,2290971.5,2776.34
2025-02-18 09:34:00,2287575,2288580,2287130,2287775,2289357.0,1322.73,2290538.0,2543.86
2025-02-18 09:35:00,2287785,2288085,2287365,2287840,2289151.0,1300.69,2290112.5,2210.41
2025-02-18 09:36:00,2287740,2288760,2287380,2288135,2288878.67,1006.63,2289738.75,1831.4
2025-02-18 09:37:00,2288170,2288385,2286950,2287550,2288693.67,976.37,2289428.0,1628.29
2025-02-18 09:38:00,2287585,2288815,2287300,2288630,2288585.67,876.4,2289205.0,1388.06
2025-02-18 09:39:00,2288785,2291330,2288780,2290310,2288613.67,926.34,2289141.0,1298.95
2025-02-18 09:40:00,2290460,2291590,2290460,2290885,2288776.33,1093.72,2289138.75,1295.72
2025-02-18 09:41:00,2290950,2291890,2290335,2290715,2288893.33,1203.16,2289063.5,1141.93
2025-02-18 09:42:00,2290690,2291415,2290030,2291395,2289001.67,1351.72,2289117.0,1226.11
2025-02-18 09:43:00,2291410,2292385,2291305,2291410,2289204.67,1472.53,2289175.0,1307.28
2025-02-18 09:44:00,2291375,2293480,2291375,2293220,2289454.67,1802.22,2289341.5,1585.57
2025-02-18 09:45:00,2293140,2293140,2291795,2292445,2289613.0,1957.75,2289541.5,1713.64
2025-02-18 09:46:00,2292440,2293150,2291665,2292875,2289892.0,2109.17,2289737.25,1860.99
2025-02-18 09:47:00,2292940,2293850,2292810,2293235,2290269.0,2170.89,2289910.5,2018.8
2025-02-18 09:48:00,2293125,2293170,2292100,2292695,2290607.67,2123.0,2290127.0,2075.71
2025-02-18 09:49:00,2292780,2293875,2292735,2293635,2290998.33,2103.59,2290335.25,2210.86
2025-02-18 09:50:00,2293605,2293765,2293195,2293725,2291390.67,2019.59,2290518.0,2335.33
2025-02-18 09:51:00,2293800,2294890,2293435,2294595,2291821.33,1963.75,2290813.25,2461.91
2025-02-18 09:52:00,2294595,2296830,2294475,2296290,2292404.0,1901.51,2291248.75,2624.85
2025-02-18 09:53:00,2296330,2296330,2294355,2294385,2292787.67,1649.54,2291587.25,2567.48
2025-02-18 09:54:00,2294380,2294380,2292370,2292720,2292948.33,1501.72,2291834.5,2414.58
2025-02-18 09:55:00,2292760,2292760,2291100,2292105,2293029.67,1412.37,2292047.75,2224.05
2025-02-18 09:56:00,2292010,2292110,2290900,2291210,2293062.67,1359.21,2292201.5,2037.81
2025-02-18 09:57:00,2291245,2291265,2290755,2291220,2293051.0,1375.2,2292385.0,1740.46
2025-02-18 09:58:00,2291340,2293555,2291340,2293430,2293185.67,1299.87,2292625.0,1511.26
2025-02-18 09:59:00,2293585,2293790,2292450,2292450,2293134.33,1313.55,2292732.0,1411.18
2025-02-18 10:00:00,2292320,2292370,2291320,2291450,2293068.0,1374.55,2292760.25,1377.51
2025-02-18 10:01:00,2291475,2292665,2291395,2292665,2293054.0,1377.72,2292857.75,1291.45
2025-02-18 10:02:00,2292655,2293610,2292485,2293175,2293050.0,1377.25,2292946.75,1245.87
2025-02-18 10:03:00,2293205,2294340,2292745,2294070,2293141.67,1397.54,2293079.75,1214.77
2025-02-18 10:04:00,2294070,2294125,2293425,2293765,2293150.33,1401.22,2293107.0,1224.16
2025-02-18 10:05:00,2293865,2294500,2293725,2293790,2293154.67,1403.22,2293174.25,1222.82
2025-02-18 10:06:00,2293740,2294020,2293245,2294020,2293116.33,1368.49,2293231.5,1234.82
2025-02-18 10:07:00,2294105,2294370,2293520,2293740,2292946.33,1072.44,2293256.75,1240.05
2025-02-18 10:08:00,2293755,2294320,2293725,2293995,2292920.33,1039.29,2293321.75,1243.12
2025-02-18 10:09:00,2293955,2293955,2292335,2292485,2292904.67,1044.28,2293264.25,1254.41
2025-02-18 10:10:00,2292310,2292815,2291145,2291145,2292840.67,1123.23,2293135.25,1334.63
2025-02-18 10:11:00,2290830,2290830,2289705,2290070,2292764.67,1270.37,2292909.0,1452.49
2025-02-18 10:12:00,2289940,2291465,2289405,2291285,2292769.0,1264.83,2292658.75,1257.37
2025-02-18 10:13:00,2291060,2291835,2290870,2291290,2292626.33,1305.0,2292504.0,1223.74
2025-02-18 10:14:00,2291325,2291715,2290555,2291630,2292571.67,1329.85,2292449.5,1237.8
2025-02-18 10:15:00,2291475,2291695,2289325,2289445,2292438.0,1535.5,2292316.5,1407.97
2025-02-18 10:16:00,2289410,2290905,2289080,2290435,2292289.33,1617.71,2292277.75,1450.07
2025-02-18 10:17:00,2290450,2290875,2290040,2290090,2292083.67,1691.49,2292221.25,1514.05
2025-02-18 10:18:00,2290120,2290555,2289745,2290130,2291821.0,1666.74,2292056.25,1554.66
2025-02-18 10:19:00,2290130,2290150,2289655,2289730,2291552.0,1656.16,2291920.25,1635.28
2025-02-18 10:20:00,2289495,2289495,2286775,2286800,2291086.0,1940.46,2291687.75,1996.36
2025-02-18 10:21:00,2286810,2286905,2285300,2285850,2290541.33,2188.82,2291347.0,2367.83
2025-02-18 10:22:00,2285925,2286420,2283415,2283415,2289853.0,2679.54,2290859.0,2914.01
2025-02-18 10:23:00,2283315,2283380,2282310,2283165,2289131.0,2931.03,2290313.75,3278.95
2025-02-18 10:24:00,2283230,2284990,2283230,2284700,2288612.0,2983.49,2289860.5,3401.03
2025-02-18 10:25:00,2284715,2284880,2283675,2284250,2288152.33,3094.45,2289383.5,3488.78
2025-02-18 10:26:00,2284190,2284325,2282870,2283465,2287712.0,3267.2,2288855.75,3548.32
2025-02-18 10:27:00,2283485,2284155,2283115,2283290,2287179.0,3294.7,2288333.25,3560.62
2025-02-18 10:28:00,2283350,2283445,2282585,2283010,2286627.0,3250.05,2287784.0,3487.8
2025-02-18 10:29:00,2282925,2282955,2282260,2282605,2286025.33,3089.11,2287290.0,3486.61
2025-02-18 10:30:00,2282600,2282760,2282080,2282715,2285576.67,3045.38,2286868.5,3505.55
2025-02-18 10:31:00,2282645,2282660,2282215,2282475,2285046.0,2823.8,2286488.75,3551.56
2025-02-18 10:32:00,2282540,2283710,2282475,2283485,2284605.67,2474.45,2286098.75,3423.1
2025-02-18 10:33:00,2283535,2283970,2282770,2283965,2284194.67,1947.13,2285732.5,3224.54
2025-02-18 10:34:00,2283985,2284075,2282600,2282640,2283722.0,1239.37,2285283.0,2976.2
2025-02-18 10:35:00,2282665,2282695,2281830,2281830,2283390.67,998.69,2284902.25,2901.89
2025-02-18 10:36:00,2281825,2282325,2281450,2282325,2283155.67,766.36,2284496.75,2643.17
