open,high,low,close,close_diff,close_diff_percent,close_moving_avg,std,upper_bb,lower_bb
2318200,2318800,2318145,2318455,150.0,0.6470244424261473,2315427.0,2701.6624511583077,2320830.3249023166,2310023.6750976834
2318415,2319325,2317690,2317975,-480.0,-2.0703442594316446,2315502.75,2752.9034791994045,2321008.556958399,2309996.943041601
2317800,2318060,2317520,2317940,-35.0,-0.15099386317829477,2315603.0,2805.4779121903966,2321213.9558243807,2309992.0441756193
2317870,2317985,2317510,2317845,-95.0,-0.4098466742019635,2315734.25,2847.7023402068894,2321429.6546804137,2310038.8453195863
2317850,2318770,2317000,2317300,-545.0,-2.3513220254156586,2315817.5,2868.906586140224,2321555.3131722803,2310079.6868277197
2317245,2318940,2317225,2318720,1420.0,6.127821171191261,2316005.0,2932.441052487598,2321869.882104975,2310140.117895025
2318755,2320205,2318205,2320130,1410.0,6.0809412089435355,2316246.5,3067.1189550145173,2322380.737910029,2310112.262089971
2320065,2320280,2319645,2319860,-270.0,-1.1637278945575424,2316492.75,3152.7909419565044,2322798.331883913,2310187.168116087
2319885,2322165,2319810,2321875,2015.0,8.685868974851463,2316920.0,3278.1292803893602,2323476.2585607786,2310363.7414392214
2321660,2322710,2321430,2321700,-175.0,-0.7537012113056907,2317325.5,3345.4399049890876,2324016.379809978,2310634.620190022
2321690,2321690,2320925,2321085,-615.0,-2.648921049230868,2317861.75,3013.231904974563,2323888.2138099493,2311835.2861900507
2320960,2321985,2320815,2321985,900.0,3.877496946471659,2318407.75,2688.717398686378,2323785.1847973727,2313030.3152026273
2322160,2322685,2322025,2322125,140.0,0.602932404818457,2318919.5,2333.4404799958243,2323586.380959992,2314252.619040008
2322100,2322240,2321565,2321565,-560.0,-2.4115842170424617,2319356.75,1911.529612777464,2323179.809225555,2315533.690774445
2321295,2321570,2321075,2321350,-215.0,-0.9260994200033235,2319639.75,1752.4595310287798,2323144.6690620575,2316134.8309379425
2321330,2321935,2320785,2320985,-365.0,-1.5723609106765846,2319853.25,1633.4507185706213,2323120.1514371415,2316586.3485628585
2320820,2321345,2320770,2320985,0.0,0.0,2319971.75,1624.8370566075878,2323221.424113215,2316722.075886785
2321045,2321960,2320985,2321260,275.0,1.184841780537127,2320030.25,1650.1829842710865,2323330.615968542,2316729.884031458
2321220,2321560,2320815,2321450,190.0,0.8185209756761402,2320144.75,1665.9930458877247,2323476.7360917754,2316812.7639082246
2321260,2321940,2321115,2321535,85.0,0.3661504663043935,2320306.25,1634.5222020352733,2323575.2944040704,2317037.2055959296
2321400,2321605,2320615,2320615,-920.0,-3.9628952395720507,2320414.25,1576.0796424903654,2323566.4092849805,2317262.0907150195
2320565,2320600,2319555,2319820,-795.0,-3.4258160013611594,2320506.5,1476.6517067869333,2323459.8034135737,2317553.1965864263
2319765,2321075,2319765,2320470,650.0,2.8019415299462835,2320633.0,1347.9784083851407,2323328.95681677,2317937.04318323
2320405,2320615,2319625,2320135,-335.0,-1.4436730489941763,2320747.5,1186.2529463105427,2323120.005892621,2318374.994107379
2320100,2321350,2320100,2321320,1185.0,5.107461419271431,2320948.5,869.7006442018801,2322687.9012884037,2319209.0987115963
2321265,2321345,2320365,2320635,-685.0,-2.9509072424305227,2321044.25,700.3725982037384,2322444.9951964077,2319643.5048035923
2320585,2320735,2319950,2320340,-295.0,-1.2712037868944925,2321054.75,687.3987485241375,2322429.547497048,2319679.952502952
2320220,2320935,2320220,2320865,525.0,2.2625994466318744,2321105.0,629.7827528508045,2322364.5655057016,2319845.4344942984
2320925,2321595,2320925,2321335,470.0,2.025107018288619,2321078.0,606.1665569261477,2322290.3331138524,2319865.6668861476
2321370,2322120,2321195,2322120,785.0,3.381674769045162,2321099.0,635.4186353138533,2322369.8372706277,2319828.1627293723
2322040,2322230,2321695,2322150,30.0,0.1291922898039033,2321152.25,677.4205624425009,2322507.091124885,2319797.408875115
2321760,2322635,2321490,2322330,180.0,0.7751437245651083,2321169.5,703.6276302875882,2322576.755260575,2319762.244739425
2322370,2323525,2322270,2323440,1110.0,4.77968247406757,2321235.25,844.8753800967272,2322925.0007601934,2319545.4992398066
2323590,2324655,2323580,2324620,1180.0,5.0786764452714905,2321388.0,1134.2426176917809,2323656.4852353837,2319119.5147646163
2324515,2324675,2324075,2324450,-170.0,-0.7313023203792124,2321543.0,1324.615535084918,2324192.2310701697,2318893.7689298303
2324280,2324410,2323600,2323885,-565.0,-2.430682527049255,2321688.0,1415.8988218382863,2324519.7976436764,2318856.2023563236
2323820,2324315,2323365,2323630,-255.0,-1.0973004257952557,2321820.25,1469.2993989255722,2324758.8487978512,2318881.6512021488
2323470,2324455,2323425,2324420,790.0,3.399852816499127,2321978.25,1572.184429886583,2325122.618859773,2318833.881140227
2324400,2324955,2323610,2324155,-265.0,-1.140069350633599,2322113.5,1639.2690123148502,2325392.03802463,2318834.96197537
2324160,2324800,2324050,2324385,230.0,0.9896069754389281,2322256.0,1708.7357591903126,2325673.4715183806,2318838.5284816194
2324290,2324650,2324265,2324530,145.0,0.6238209246745008,2322451.75,1734.8989618688456,2325921.5479237377,2318981.9520762623
2324410,2324620,2324015,2324310,-220.0,-0.9464278800441761,2322676.25,1665.542329092491,2326007.334658185,2319345.165341815
2324280,2324865,2324235,2324865,555.0,2.3878054132198123,2322896.0,1648.985014773093,2326193.9700295464,2319598.0299704536
2324735,2327670,2324735,2327505,2640.0,11.355498061178526,2323264.5,1814.6740319143005,2326893.8480638284,2319635.1519361716
2327540,2328920,2327450,2327920,415.0,1.7830251707295908,2323594.5,2029.8093636177628,2327654.1187272356,2319534.8812727644
2327795,2328480,2326890,2326905,-1015.0,-4.360115467885173,2323908.0,2032.8553939300052,2327973.71078786,2319842.28921214
2326945,2326950,2326590,2326745,-160.0,-0.6876086475382515,2324228.25,1943.7384455568179,2328115.7268911134,2320340.7731088866
2326805,2327260,2326780,2327105,360.0,1.54722584554845,2324540.25,1875.0666479379574,2328290.383295876,2320790.116704124
2327155,2327360,2326545,2326855,-250.0,-1.0742961748611002,2324816.25,1782.4073571551614,2328381.06471431,2321251.43528569
2326725,2326725,2325710,2326660,-195.0,-0.8380410468211696,2325043.25,1708.5175745746283,2328460.285149149,2321626.214850851
2326650,2326965,2326180,2326220,-440.0,-1.8911228972007255,2325246.75,1583.587096469283,2328413.9241929385,2322079.5758070615
2326145,2326340,2325400,2325510,-710.0,-3.0521618763490466,2325405.75,1427.2436399905494,2328260.237279981,2322551.262720019
2325465,2326650,2325425,2326500,990.0,4.257130693912092,2325558.75,1368.2200067389801,2328295.190013478,2322822.309986522
2326495,2327535,2326320,2327275,775.0,3.3311841822469823,2325691.5,1400.75740790053,2328493.0148158013,2322889.9851841987
2327235,2327470,2326680,2327120,-155.0,-0.6660149745951749,2325825.0,1403.438446702569,2328631.8768934053,2323018.1231065947
2327200,2327355,2326925,2327225,105.0,0.4512014850965862,2325992.0,1358.4389260427602,2328708.8778520855,2323275.1221479145
2327295,2327295,2326840,2327115,-110.0,-0.47266594334405276,2326166.25,1259.4191173539587,2328685.0882347077,2323647.4117652923
2327050,2327235,2326235,2326255,-860.0,-3.695562961005816,2326258.0,1190.4603267108207,2328638.9206534214,2323877.0793465786
2326140,2327255,2326140,2326860,605.0,2.600746693719458,2326393.25,1088.2304262081027,2328569.710852416,2324216.789147584
2326855,2327915,2326780,2327855,995.0,4.276148973294536,2326566.75,1026.0364144039677,2328618.822828808,2324514.677171192
2327805,2328435,2327405,2327460,-395.0,-1.696841083315137,2326713.25,924.0233464234393,2328561.296692847,2324865.203307153
2327425,2327515,2326935,2326935,-525.0,-2.2556778634219565,2326844.5,730.9544949468145,2328306.4089898937,2325382.5910101063
2327025,2327780,2327025,2327645,710.0,3.051224035051092,2326983.5,584.3374565750859,2328152.1749131503,2325814.8250868497
2327530,2327945,2327280,2327895,250.0,1.0740469444447953,2327003.0,608.657712121569,2328220.315424243,2325785.684575757
2327815,2328205,2327720,2327750,-145.0,-0.6228803275065697,2326994.5,596.2379867476169,2328186.9759734953,2325802.0240265047
2327655,2327720,2327030,2327615,-135.0,-0.5799591880573107,2327030.0,611.5683031946835,2328253.136606389,2325806.863393611
2327595,2327930,2327330,2327535,-80.0,-0.343699452014512,2327069.5,617.6736917438076,2328304.8473834875,2325834.1526165125
2327565,2328245,2327525,2327905,370.0,1.5896646022506289,2327109.5,645.3760633589015,2328400.252126718,2325818.747873282
2327865,2328115,2327345,2327375,-530.0,-2.276725210006436,2327135.5,645.0579329338099,2328425.6158658676,2325845.3841341324
2327355,2327470,2326995,2327285,-90.0,-0.38670175627086856,2327166.75,635.8837095758872,2328438.517419152,2325894.982580848
2327180,2327795,2326975,2327795,510.0,2.191394693817905,2327245.5,609.4408567641781,2328464.381713528,2326026.618286472
2327745,2329200,2327715,2329030,1235.0,5.305450007411228,2327421.5,589.8217839659578,2328601.143567932,2326241.856432068
2329000,2332285,2328930,2331550,2520.0,10.81995508859901,2327674.0,1064.5021074853657,2329803.004214971,2325544.995785029
2331335,2331830,2331275,2331365,-185.0,-0.7934635757333997,2327878.5,1340.8168170338502,2330560.1336340676,2325196.8663659324
2331320,2332245,2331275,2332175,810.0,3.474359441786312,2328131.25,1634.5761361085488,2331400.402272217,2324862.097727783
2332195,2332940,2332155,2332775,600.0,2.572705736061387,2328408.75,1918.9901915491512,2332246.730383098,2324570.769616902
2332650,2332945,2332405,2332730,-45.0,-0.1929033018610582,2328689.5,2119.9670429411217,2332929.4340858823,2324449.5659141177
2332710,2333080,2332195,2332250,-480.0,-2.0576749130851724,2328989.25,2180.5879669432193,2333350.4259338863,2324628.0740661137
2332190,2332445,2332120,2332250,0.0,0.0,2329258.75,2235.956097746832,2333730.6621954935,2324786.8378045065
2332120,2333695,2332050,2333385,1135.0,4.86654518169205,2329535.25,2389.8565663849645,2334314.96313277,2324755.53686723
2333315,2333505,2332860,2333455,70.0,0.29999335728891907,2329835.0,2489.743698497735,2334814.4873969955,2324855.5126030045
2333470,2333810,2333080,2333225,-230.0,-0.9856628904347797,2330149.5,2501.3843009524285,2335152.268601905,2325146.731398095
2333140,2333900,2332955,2333745,520.0,2.22867490276224,2330454.5,2551.327260363185,2335557.1545207263,2325351.8454792737
2333680,2334005,2333585,2333865,120.0,0.5141949955977942,2330753.0,2585.1251623977005,2335923.2503247955,2325582.7496752045
2333845,2334240,2333495,2333520,-345.0,-1.478234602257933,2331041.5,2554.1318949577967,2336149.7637899155,2325933.2362100845
2333435,2333950,2333245,2333705,185.0,0.7927937193596968,2331346.0,2486.247754093581,2336318.495508187,2326373.504491813
2333635,2334470,2333455,2333955,250.0,1.0712579353433505,2331667.0,2380.5071330548053,2336428.0142661096,2326905.9857338904
2333930,2334710,2333850,2334535,580.0,2.4850521968078354,2331998.5,2288.9253396571958,2336576.350679314,2327420.649320686
2334455,2334515,2332730,2332755,-1780.0,-7.62464473653246,2332267.5,2016.9378170615898,2336301.375634123,2328233.624365877
2332685,2333010,2332345,2332375,-380.0,-1.628975181705572,2332522.0,1641.3019543221221,2335804.603908644,2329239.396091356
2332335,2332740,2332315,2332530,155.0,0.6645586580211749,2332758.75,1207.827404670131,2335174.4048093404,2330343.0951906596
2332555,2333130,2332540,2332580,50.0,0.21435951520487606,2332936.25,834.0246036371975,2334604.2992072743,2331268.2007927257
2332560,2332560,2331685,2331870,-710.0,-3.0438398683008128,2332952.25,808.7164537896311,2334569.6829075795,2331334.8170924205
2331765,2331855,2331305,2331430,-440.0,-1.8868976400909787,2332955.5,802.1056171422375,2334559.7112342846,2331351.2887657154
2331310,2331560,2330580,2331345,-85.0,-0.3645831099363672,2332914.0,863.7183995277128,2334641.4367990554,2331186.5632009446
2331280,2331340,2330630,2330700,-645.0,-2.76664328960341,2332810.25,995.8168757349445,2334801.8837514697,2330818.6162485303
2330655,2330925,2329850,2329880,-820.0,-3.518256317844859,2332667.75,1192.4140430230088,2335052.578086046,2330282.921913954
2329815,2330020,2329355,2329800,-80.0,-0.34336532353629323,2332545.25,1352.6683911122695,2335250.5867822245,2329839.9132177755
2329735,2330485,2329705,2329820,20.0,0.08584427847901921,2332423.75,1483.4010308812306,2335390.5520617627,2329456.9479382373
2329735,2329735,2329140,2329540,-280.0,-1.2018095818555619,2332231.5,1597.06811969489,2335425.63623939,2329037.36376061
2329515,2329920,2328970,2329880,340.0,1.4595156125252196,2332052.75,1652.039787815261,2335356.8295756304,2328748.6704243696
2329830,2330070,2329125,2329645,-235.0,-1.00863563788689,2331873.75,1711.2283023109285,2335296.206604622,2328451.293395378
2329740,2330560,2329585,2330480,835.0,3.584237083331665,2331710.5,1678.74788866065,2335067.9957773215,2328353.0042226785
2330430,2330550,2329500,2329935,-545.0,-2.3385740276682387,2331514.0,1642.9110877048745,2334799.8221754096,2328228.1778245904
2329915,2330175,2329475,2330080,145.0,0.6223349578426962,2331342.0,1601.3911715158345,2334544.782343032,2328139.217656968
2330035,2330670,2329770,2330520,440.0,1.8883471812136676,2331182.75,1509.780809291071,2334202.3116185823,2328163.1883814177
2330570,2330925,2330235,2330775,255.0,1.0941764069816173,2331023.75,1362.7486494498241,2333749.2472988996,2328298.2527011004
2330775,2331420,2330640,2331160,385.0,1.6518110928775975,2330855.0,1085.9085451452336,2333026.8170902906,2328683.1829097094
2330980,2331050,2330070,2331010,-150.0,-0.6434564766044648,2330767.75,991.1854611622579,2332750.1209223247,2328785.3790776753
2330920,2331865,2330810,2331340,330.0,1.4156953423616336,2330716.0,927.8492391141406,2332571.6984782284,2328860.3015217716
2331335,2331555,2330900,2331100,-240.0,-1.0294508737462849,2330644.5,830.7192508197932,2332305.9385016398,2328983.0614983602
2331080,2331330,2330655,2331105,5.0,0.02144910128176747,2330570.75,705.9489227821931,2331982.6478455644,2329158.8521544356
2331075,2331625,2330860,2331340,235.0,1.0081055979882514,2330544.25,663.2679759291316,2331870.7859518584,2329217.7140481416
2331320,2331360,2330655,2331230,-110.0,-0.4718316504670472,2330534.25,650.597448098342,2331835.4448961965,2329233.0551038035
2331140,2331615,2330960,2331415,185.0,0.7935724917751408,2330537.75,655.3594333192249,2331848.4688666384,2329227.0311333616
2331315,2331835,2331115,2331695,280.0,1.2009873831986262,2330587.5,704.2661354005785,2331996.0322708013,2329178.9677291987
2331650,2331940,2331360,2331640,-55.0,-0.23587990710671747,2330675.5,720.9695591781586,2332117.4391183564,2329233.5608816436
2331490,2331515,2330300,2330565,-1075.0,-4.610488754696052,2330713.75,691.7785525642288,2332097.3071051287,2329330.1928948713
2330350,2330350,2328875,2329405,-1160.0,-4.977333822484553,2330693.0,725.4044244045874,2332143.808848809,2329242.191151191
2329235,2329985,2329145,2329550,145.0,0.6224765551721134,2330693.5,724.5708348638001,2332142.6416697274,2329244.3583302726
2329415,2329690,2327640,2327880,-1670.0,-7.16876649996756,2330593.5,946.7132895602363,2332486.9265791206,2328700.0734208794
2327805,2328575,2327440,2328405,525.0,2.2552708902523477,2330531.5,1047.3539340434406,2332626.207868087,2328436.792131913
2328310,2328605,2327980,2328215,-190.0,-0.816009242378124,2330418.25,1168.6488768517333,2332755.5477537033,2328080.9522462967
2328040,2328425,2327540,2328000,-215.0,-0.9234542342528851,2330321.5,1285.0610266067745,2332891.6220532134,2327751.3779467866
2327870,2328275,2327325,2327325,-675.0,-2.899484536083019,2330183.75,1449.4544118749238,2333082.65882375,2327284.84117625
2327245,2327410,2326415,2326495,-830.0,-3.566326146970944,2329982.5,1663.8766559797011,2333310.2533119596,2326654.7466880404
2326405,2326485,2324615,2324685,-1810.0,-7.779943649137699,2329678.0,2028.5108616391053,2333735.0217232783,2325620.9782767217
2324695,2324695,2323090,2323380,-1305.0,-5.61366378670658,2329289.0,2434.6655449543423,2334158.3310899087,2324419.6689100913
2323300,2324365,2323300,2324020,640.0,2.754607511470386,2328939.5,2665.390708991321,2334270.2814179827,2323608.7185820173
2323985,2324100,2323230,2323485,-535.0,-2.302045593411961,2328546.75,2864.354099599587,2334275.4581991993,2322818.0418008007
2323470,2323790,2323110,2323365,-120.0,-0.5164655678857599,2328160.0,3019.462308355107,2334198.9246167103,2322121.0753832897
2323285,2323745,2321730,2322130,-1235.0,-5.315566000176908,2327711.25,3219.0734507893962,2334149.3969015786,2321273.1030984214
2322125,2323060,2321990,2322810,680.0,2.9283459582374327,2327284.75,3277.5361714649925,2333839.82234293,2320729.67765707
2322740,2323040,2322330,2322590,-220.0,-0.9471286932638545,2326852.75,3299.4881879815484,2333451.726375963,2320253.773624037
2322435,2322855,2321180,2321355,-1235.0,-5.317339694048684,2326349.75,3334.009548734202,2333017.7690974684,2319681.7309025316
2321350,2321615,2319580,2321055,-300.0,-1.29234864981842,2325817.75,3284.7252048003606,2332387.2004096005,2319248.2995903995
2321085,2322400,2321085,2322095,1040.0,4.480721051418612,2325340.5,3081.3863506713037,2331503.2727013426,2319177.7272986574
2322105,2322400,2321755,2322300,205.0,0.8828234848268224,2324927.25,2892.2548456357536,2330711.7596912715,2319142.7403087285
2322115,2322415,2321235,2321540,-760.0,-3.2726176635233806,2324534.0,2784.0516669431277,2330102.1033338862,2318965.8966661138
2321515,2322065,2321240,2321895,355.0,1.529157369677403,2324151.25,2576.6363604918733,2329304.5227209837,2318997.9772790163
2321865,2322960,2321710,2322745,850.0,3.660802921752193,2323894.5,2437.617419573631,2328769.7348391474,2319019.2651608526
2322665,2322725,2321715,2321880,-865.0,-3.7240420278594755,2323568.25,2229.9682998686967,2328028.1865997375,2319108.3134002625
2321900,2322420,2321590,2322140,260.0,1.1197822454223072,2323264.5,1961.2663068318934,2327187.032613664,2319341.967386336
2322050,2322155,2320050,2320525,-1615.0,-6.9547917007584115,2322890.75,1707.1192069801004,2326304.98841396,2319476.51158604
2320550,2321755,2320405,2321645,1120.0,4.826494004590565,2322606.75,1369.7303566754472,2325346.2107133507,2319867.2892866493
2321605,2322780,2321275,2322590,945.0,4.07038974520324,2322411.5,1019.9691687798103,2324451.43833756,2320371.56166244
2322560,2323355,2322190,2322790,200.0,0.8611076427600395,2322316.75,875.4341404176367,2324067.6182808354,2320565.8817191646
2322780,2323650,2322780,2323085,295.0,1.27002441030033,2322302.0,858.9059748787688,2324019.8119497574,2320584.1880502426
2322745,2323150,2322470,2322830,-255.0,-1.0976783027738524,2322242.5,770.2742163796589,2323783.0484327595,2320701.9515672405
2322650,2323005,2321930,2321965,-865.0,-3.7239057528959396,2322166.5,714.1725060650868,2323594.84501213,2320738.15498787
2321830,2321855,2319500,2320295,-1670.0,-7.192184206049612,2322013.0,770.7026868885059,2323554.405373777,2320471.594626223
2320390,2321285,2320345,2320795,500.0,2.1548984073138655,2321946.25,816.4877847401078,2323579.22556948,2320313.27443052
2320750,2321210,2320555,2321080,285.0,1.2280274647258338,2321859.75,811.7905404580434,2323483.331080916,2320236.168919084
2321020,2321450,2320185,2320205,-875.0,-3.7697968187222486,2321740.5,871.8279344954707,2323484.155868991,2319996.844131009
2320065,2320290,2318080,2318335,-1870.0,-8.05963266176879,2321589.5,1157.0014556685935,2323903.502911337,2319275.497088663
2318335,2318370,2316485,2317285,-1050.0,-4.529112488057541,2321401.0,1503.798348743079,2324408.596697486,2318393.403302514
2317200,2317930,2316720,2317915,630.0,2.7186988221128416,2321192.0,1682.1621425065928,2324556.324285013,2317827.675714987
2317910,2318225,2317280,2317765,-150.0,-0.6471333073043706,2320965.25,1824.57022697293,2324614.390453946,2317316.109546054
2317690,2318100,2317190,2317750,-15.0,-0.06471751881620413,2320775.75,1953.9617481302057,2324683.6734962603,2316867.8265037397
2317615,2317980,2317310,2317955,205.0,0.884478481286699,2320578.75,2032.2284080855127,2324643.206816171,2316514.293183829
2317970,2319245,2317540,2319225,1270.0,5.478967451912897,2320402.75,1986.660431742378,2324376.070863485,2316429.429136515
2319080,2320445,2318970,2320270,1045.0,4.505815520270406,2320322.25,1956.034169193067,2324234.3183383862,2316410.1816616138
2320280,2321760,2320145,2321410,1140.0,4.913221306142024,2320285.75,1926.9236970385496,2324139.597394077,2316431.902605923
2321380,2322290,2321380,2321980,570.0,2.4554042586188984,2320358.5,1963.550154827861,2324285.6003096555,2316431.3996903445
2321945,2322810,2321635,2321650,-330.0,-1.4212008716696367,2320358.75,1963.722884163566,2324286.195768327,2316431.304231673
2321470,2321470,2320480,2320520,-1130.0,-4.867228049016958,2320255.25,1893.2181422669523,2324041.6862845337,2316468.8137154663
2320470,2320650,2319605,2319865,-655.0,-2.822643200661723,2320109.0,1797.6707151194948,2323704.341430239,2316513.658569761
2319810,2320430,2319405,2319525,-340.0,-1.465602524284293,2319931.0,1658.3374680362754,2323247.6749360724,2316614.3250639276
2319525,2319615,2318640,2318735,-790.0,-3.4058697362604473,2319726.25,1529.350459818014,2322784.950919636,2316667.549080364
2318655,2318655,2317570,2318300,-435.0,-1.8760229176684184,2319543.0,1465.2091641588315,2322473.418328318,2316612.581671682
2318245,2318820,2317870,2318235,-65.0,-0.28037786308887647,2319440.0,1481.874701713041,2322403.749403426,2316476.250596574
2318100,2318920,2317605,2318780,545.0,2.3509264591381474,2319339.25,1453.1212096718443,2322245.492419344,2316433.007580656
2318705,2318820,2318155,2318470,-310.0,-1.3369099267723783,2319208.75,1404.961953970083,2322018.6739079403,2316398.8260920597
2318380,2318790,2317975,2318115,-355.0,-1.5311822020558363,2319104.25,1404.6878984683524,2321913.625796937,2316294.874203063
2318075,2318410,2317080,2317550,-565.0,-2.4373251542741947,2319065.0,1437.8886202375675,2321940.777240475,2316189.222759525
2317505,2318520,2317505,2318305,755.0,3.257750641840751,2319116.0,1388.6784706097421,2321893.3569412194,2316338.6430587806
2318300,2319455,2318215,2318845,540.0,2.3292879927350185,2319162.5,1361.6538898661568,2321885.807779732,2316439.192220268
2318750,2319530,2318615,2319405,560.0,2.4149953964158755,2319244.5,1321.8656074687374,2321888.2312149373,2316600.7687850627
2319325,2319540,2318365,2318580,-825.0,-3.556946716938292,2319286.0,1284.9908867169236,2321855.9817734337,2316716.0182265663
2318540,2319470,2318510,2319390,810.0,3.49351758403893,2319357.75,1246.2390526355575,2321850.2281052712,2316865.2718947288
2319485,2319510,2318630,2319060,-330.0,-1.4227878881944989,2319349.5,1247.7093748981401,2321844.918749796,2316854.081250204
2319015,2319805,2317965,2317980,-1080.0,-4.657059325761104,2319235.0,1263.7621361792253,2321762.5242723585,2316707.4757276415
2317850,2317855,2316215,2316495,-1485.0,-6.4064400900787355,2318989.25,1296.0245642158382,2321581.299128432,2316397.200871568
2316405,2316640,2315450,2315705,-790.0,-3.4103246499561646,2318675.5,1293.4418588029205,2321262.383717606,2316088.616282394
2315615,2316520,2315575,2316520,815.0,3.5194465616306125,2318419.0,1175.8430346366697,2320770.6860692734,2316067.3139307266
2316500,2316575,2315305,2315700,-820.0,-3.539792447291301,2318178.0,1215.8313162079535,2320609.662632416,2315746.337367584
2315690,2316085,2314915,2314915,-785.0,-3.3899037008244814,2317930.5,1350.6868623031478,2320631.8737246064,2315229.1262753936
2314790,2316290,2314190,2316155,1240.0,5.356568167729225,2317762.0,1351.507345618773,2320465.0146912374,2315058.9853087626
2316040,2316685,2315815,2315955,-200.0,-0.8635000680001781,2317623.0,1388.6185865620869,2320400.237173124,2314845.762826876
2315945,2316275,2315530,2315805,-150.0,-0.6476809782574033,2317498.25,1435.866027872487,2320369.982055745,2314626.517944255
2315770,2315855,2315190,2315720,-85.0,-0.3670429936886155,2317372.5,1477.4733945412472,2320327.4467890826,2314417.5532109174
2315700,2316435,2315615,2315790,70.0,0.3022817957276658,2317223.0,1478.8307970535573,2320180.6615941073,2314265.3384058927
2315780,2316110,2314750,2315020,-770.0,-3.324999244318505,2317050.5,1526.1741812706728,2320102.8483625413,2313998.1516374587
2314975,2315030,2314170,2314755,-265.0,-1.1446985339214066,2316882.5,1586.5657217625474,2320055.631443525,2313709.368556475
2314665,2315760,2314420,2315590,835.0,3.607293212457563,2316784.5,1603.6068720226363,2319991.7137440452,2313577.2862559548
2315705,2315705,2314700,2314885,-705.0,-3.044580430905386,2316613.5,1615.238372500539,2319843.976745001,2313383.023254999
2314955,2315975,2314955,2315835,950.0,4.103875570493631,2316463.0,1534.590121857769,2319532.1802437156,2313393.8197562844
2315815,2316155,2315460,2315870,35.0,0.15113339249195334,2316286.25,1372.9691940800699,2319032.18838816,2313540.31161184
2315780,2316015,2314950,2315370,-500.0,-2.1590158342221777,2316125.75,1274.8346383987725,2318675.4192767977,2313576.0807232023
2315365,2316380,2315320,2316325,955.0,4.124610753357683,2315972.5,1020.6686404913168,2318013.8372809826,2313931.1627190174
2316310,2317835,2316180,2317795,1470.0,6.346259700171775,2315909.25,843.0010223495538,2317595.252044699,2314223.247955301
2317770,2318635,2317615,2318175,380.0,1.6394892559512542,2315919.0,868.9400681885054,2317656.880136377,2314181.119863623
2318125,2318450,2317355,2318160,-15.0,-0.06470607266439998,2316002.25,997.3062072657599,2317996.8624145314,2314007.6375854686
2318010,2319050,2317755,2318650,490.0,2.113745384271226,2316149.5,1155.908050430826,2318461.316100862,2313837.683899138
2318605,2318770,2317925,2318625,-25.0,-0.10782136156795019,2316254.75,1280.5349159826894,2318815.8198319655,2313693.6801680345
2318580,2319015,2318345,2318345,-280.0,-1.2076122702031622,2316387.0,1354.664844935239,2319096.3296898706,2313677.6703101294
2318250,2318655,2318025,2318445,100.0,0.43134218591367457,2316563.5,1382.4607161062963,2319328.4214322125,2313798.5785677875
2318370,2318535,2317575,2317905,-540.0,-2.329147337978288,2316651.0,1410.3448626407421,2319471.6897252817,2313830.3102747183
2318000,2318000,2317245,2317575,-330.0,-1.4236994182248441,2316732.0,1414.7813667799192,2319561.56273356,2313902.43726644
2317460,2317910,2317170,2317525,-50.0,-0.2157427483473473,2316818.0,1407.7253021502406,2319633.4506043005,2314002.5493956995
2317280,2318375,2316815,2318180,655.0,2.826290978521495,2316941.0,1414.1945820104431,2319769.389164021,2314112.610835979
2318220,2318220,2316925,2317045,-1135.0,-4.89608227143723,2317003.75,1388.0361695189888,2319779.822339038,2314227.677660962
2316985,2317805,2316030,2317655,610.0,2.6326635865947523,2317135.5,1312.8503542406568,2319761.2007084815,2314509.7992915185
2317620,2317880,2317110,2317805,150.0,0.6472059042428313,2317288.0,1193.497072956679,2319674.9941459135,2314901.0058540865
2317725,2320150,2317675,2320150,2345.0,10.117330836718619,2317516.0,1284.163254090449,2320084.3265081807,2314947.6734918193
2320195,2321375,2320065,2321375,1225.0,5.27983104540608,2317840.5,1399.1754150583133,2320638.850830117,2315042.149169883
2321120,2321150,2319085,2319475,-1900.0,-8.184804264713685,2318022.5,1360.7897281390979,2320744.079456278,2315300.920543722
2319290,2319290,2318140,2318320,-1155.0,-4.979575119369306,2318145.0,1263.6278182899698,2320672.25563658,2315617.74436342
2318335,2318335,2317200,2317365,-955.0,-4.119362296836071,2318244.75,1101.3657490390178,2320447.481498078,2316042.018501922
2317345,2317345,2316675,2316785,-580.0,-2.5028426682893734,2318267.75,1063.3109598639558,2320394.371919728,2316141.128080272
2316665,2316910,2316080,2316655,-130.0,-0.5611224174884022,2318210.75,1119.0800674513014,2320448.9101349027,2315972.5898650973
2316785,2316960,2315730,2316080,-575.0,-2.482026887905553,2318106.0,1216.419032717052,2320538.8380654342,2315673.1619345658
2315925,2315925,2314645,2314990,-1090.0,-4.70622776415297,2317947.5,1401.463990185917,2320750.4279803718,2315144.5720196282
2315015,2315255,2314270,2314625,-365.0,-1.5766806768058306,2317746.25,1573.6881545888102,2320893.626309178,2314598.873690822
2314655,2315100,2314035,2314225,-400.0,-1.7281417076198125,2317526.25,1742.8409014861727,2321011.931802972,2314040.568197028
2314185,2314330,2312370,2312470,-1755.0,-7.58353228402564,2317232.5,2063.2361525164697,2321358.972305033,2313106.027694967
